instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,42,0.0,0.0,0.038,0.177,0.0,0.0,0.0,0.038,0.05,0.0,0.0,0.0,0.0,0.132,0.0,3.833,3.833,3.833,5.7,3.833,29.04.24 - 07:58
1,-1,0.1,0.05,0.113,0.269,0.167,0.1,0.05,0.062,0.06,0.167,0.0,0.0,0.051,0.21,0.0,3.333,3.333,4.267,6.132,3.333,29.04.24 - 07:58
2,-1,0.02,0.083,0.114,0.248,0.167,0.02,0.083,0.111,0.102,0.167,0.0,0.0,0.007,0.16,0.0,3.5,3.5,3.713,5.685,3.5,29.04.24 - 07:58
3,-1,0.167,0.233,0.27,0.369,0.167,0.167,0.233,0.267,0.228,0.167,0.0,0.0,0.009,0.15,0.0,4.0,4.0,4.369,6.202,4.0,29.04.24 - 07:58
4,41,0.0,0.0,0.036,0.188,0.0,0.0,0.0,0.036,0.047,0.0,0.0,0.0,0.0,0.145,0.0,3.833,3.833,3.833,5.722,3.833,29.04.24 - 07:58
5,-1,0.173,0.17,0.176,0.313,0.167,0.173,0.17,0.169,0.16,0.167,0.0,0.0,0.013,0.163,0.0,3.167,3.167,3.54,5.555,3.167,29.04.24 - 07:58
6,-1,0.153,0.077,0.076,0.197,0.167,0.153,0.077,0.076,0.072,0.167,0.0,0.0,0.0,0.128,0.0,3.667,3.667,3.667,5.392,3.667,29.04.24 - 07:58
7,-1,0.167,0.087,0.076,0.207,0.167,0.167,0.087,0.058,0.043,0.167,0.0,0.0,0.018,0.163,0.0,3.667,3.667,4.067,5.93,3.667,29.04.24 - 07:58
8,23,0.0,0.0,0.0,0.147,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.145,0.0,3.167,3.167,3.353,5.345,3.167,29.04.24 - 07:58
9,-1,0.147,0.073,0.06,0.201,0.167,0.147,0.073,0.049,0.065,0.167,0.0,0.0,0.011,0.14,0.0,3.0,3.0,3.16,5.167,3.0,29.04.24 - 07:58
