instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,66,0.0,0.06,0.2,0.368,0.0,0.0,0.01,0.1,0.075,0.0,0.0,0.05,0.1,0.293,0.0,3.0,4.66,5.933,7.925,3.0,19.04.24 - 07:28
1,-1,0.167,0.223,0.287,0.435,0.167,0.167,0.21,0.184,0.138,0.167,0.0,0.013,0.116,0.307,0.0,4.06,4.783,5.842,7.812,3.5,19.04.24 - 07:28
2,82,0.047,0.107,0.192,0.361,0.0,0.047,0.107,0.149,0.112,0.0,0.0,0.0,0.044,0.25,0.0,3.407,4.287,5.153,7.302,3.333,19.04.24 - 07:28
3,38,0.0,0.0,0.076,0.273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076,0.273,0.0,4.333,4.48,5.736,7.717,4.333,19.04.24 - 07:28
4,36,0.0,0.0,0.031,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.237,0.0,3.833,4.233,5.231,7.435,3.833,19.04.24 - 07:28
5,85,0.067,0.12,0.213,0.38,0.0,0.0,0.063,0.089,0.067,0.0,0.067,0.057,0.131,0.318,0.0,4.613,4.87,5.882,7.808,3.167,19.04.24 - 07:28
6,67,0.0,0.057,0.189,0.362,0.0,0.0,0.01,0.04,0.03,0.0,0.0,0.047,0.149,0.332,0.0,4.233,5.033,6.351,8.188,3.833,19.04.24 - 07:28
7,94,0.127,0.217,0.276,0.421,0.0,0.02,0.093,0.12,0.09,0.0,0.107,0.123,0.158,0.332,0.0,5.167,5.167,6.038,8.008,5.167,19.04.24 - 07:28
8,62,0.0,0.067,0.164,0.338,0.0,0.0,0.0,0.009,0.007,0.0,0.0,0.067,0.158,0.333,0.0,3.333,4.493,6.0,7.96,3.333,19.04.24 - 07:28
9,36,0.0,0.0,0.044,0.25,0.0,0.0,0.0,0.018,0.013,0.0,0.0,0.0,0.027,0.237,0.0,3.833,3.833,4.444,6.812,3.833,19.04.24 - 07:28
