instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,42,0.0,0.067,0.181,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.181,0.347,0.0,4.033,5.378,6.63,8.372,3.667,22.05.24 - 11:32
1,34,0.0,0.022,0.119,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.119,0.3,0.0,4.0,4.667,5.841,7.819,4.0,22.05.24 - 11:32
2,-1,0.122,0.178,0.23,0.383,0.167,0.033,0.017,0.011,0.008,0.167,0.089,0.161,0.219,0.375,0.0,6.367,6.7,7.3,8.797,7.833,22.05.24 - 11:32
3,56,0.078,0.13,0.246,0.396,0.0,0.033,0.028,0.019,0.014,0.0,0.044,0.106,0.23,0.383,0.0,5.556,5.933,7.859,9.178,5.5,22.05.24 - 11:32
4,58,0.267,0.358,0.364,0.484,0.0,0.122,0.206,0.137,0.103,0.0,0.144,0.156,0.23,0.383,0.0,5.667,5.9,6.741,8.494,5.667,22.05.24 - 11:32
5,55,0.011,0.006,0.1,0.286,0.0,0.011,0.006,0.004,0.003,0.0,0.0,0.0,0.096,0.283,0.0,3.9,4.133,5.57,7.656,3.667,22.05.24 - 11:32
6,-1,0.178,0.191,0.294,0.432,0.167,0.156,0.083,0.056,0.042,0.167,0.022,0.111,0.241,0.392,0.0,3.578,5.378,6.911,8.467,3.0,22.05.24 - 11:32
7,44,0.0,0.123,0.208,0.367,0.0,0.0,0.072,0.048,0.036,0.0,0.0,0.067,0.17,0.339,0.0,5.867,7.122,7.696,9.172,3.333,22.05.24 - 11:32
8,-1,0.262,0.257,0.301,0.437,0.236,0.189,0.133,0.089,0.067,0.167,0.144,0.172,0.244,0.394,0.167,7.767,7.9,8.589,9.725,7.5,22.05.24 - 11:32
9,50,0.056,0.111,0.164,0.334,0.0,0.0,0.078,0.067,0.05,0.0,0.056,0.033,0.104,0.289,0.0,6.444,7.233,7.622,9.194,3.667,22.05.24 - 11:32
