instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.333,0.39,0.333,0.333,0.333,0.333,0.29,0.333,0.0,0.0,0.0,0.1,0.0,3.5,3.5,3.573,5.13,3.5,29.04.24 - 13:31
1,-1,0.333,0.333,0.333,0.387,0.333,0.333,0.333,0.333,0.272,0.333,0.0,0.0,0.0,0.12,0.0,4.667,4.667,4.667,6.112,4.667,29.04.24 - 13:31
2,-1,0.333,0.333,0.313,0.371,0.333,0.333,0.333,0.313,0.258,0.333,0.0,0.0,0.0,0.117,0.0,3.833,3.833,3.833,5.285,3.833,29.04.24 - 13:31
3,-1,0.167,0.167,0.167,0.252,0.167,0.167,0.167,0.167,0.15,0.167,0.0,0.0,0.0,0.102,0.0,4.833,4.833,4.833,6.24,4.833,29.04.24 - 13:31
4,-1,0.333,0.333,0.313,0.355,0.333,0.333,0.333,0.313,0.248,0.333,0.0,0.0,0.0,0.107,0.0,4.0,4.0,4.0,5.263,4.0,29.04.24 - 13:31
5,26,0.0,0.0,0.002,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.123,0.0,3.667,3.667,3.72,5.283,3.667,29.04.24 - 13:31
6,-1,0.333,0.333,0.333,0.38,0.333,0.333,0.333,0.333,0.273,0.333,0.0,0.0,0.0,0.107,0.0,4.667,4.667,4.667,5.937,4.667,29.04.24 - 13:31
7,-1,0.333,0.333,0.333,0.377,0.333,0.333,0.333,0.333,0.25,0.333,0.0,0.0,0.0,0.127,0.0,3.5,3.5,3.58,5.232,3.5,29.04.24 - 13:31
8,-1,0.333,0.333,0.333,0.379,0.333,0.333,0.333,0.333,0.275,0.333,0.0,0.0,0.0,0.107,0.0,4.833,4.833,4.829,6.13,4.833,29.04.24 - 13:31
9,-1,0.167,0.167,0.167,0.249,0.167,0.167,0.167,0.167,0.148,0.167,0.0,0.0,0.0,0.105,0.0,3.167,3.167,3.167,4.738,3.167,29.04.24 - 13:31
