instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,38,0.0,0.044,0.148,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.148,0.333,0.0,3.667,4.722,6.07,8.053,3.667,22.05.24 - 13:10
1,33,0.0,0.017,0.111,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.111,0.306,0.0,3.833,4.033,5.137,7.381,3.833,22.05.24 - 13:10
2,57,0.166,0.195,0.245,0.406,0.0,0.133,0.122,0.081,0.061,0.0,0.078,0.128,0.2,0.372,0.0,6.167,6.856,7.83,9.317,5.833,22.05.24 - 13:10
3,37,0.0,0.039,0.157,0.34,0.0,0.0,0.039,0.03,0.022,0.0,0.0,0.0,0.13,0.319,0.0,4.033,5.444,7.378,8.95,3.5,22.05.24 - 13:10
4,40,0.0,0.069,0.153,0.337,0.0,0.0,0.006,0.004,0.003,0.0,0.0,0.067,0.152,0.336,0.0,5.267,6.039,6.9,8.703,3.667,22.05.24 - 13:10
5,28,0.0,0.0,0.093,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.292,0.0,3.833,4.017,5.17,7.433,3.833,22.05.24 - 13:10
6,57,0.133,0.315,0.379,0.506,0.0,0.133,0.2,0.148,0.111,0.0,0.0,0.128,0.248,0.408,0.0,4.433,6.65,8.248,9.603,3.5,22.05.24 - 13:10
7,47,0.022,0.128,0.23,0.394,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.128,0.23,0.394,0.0,4.4,5.417,6.73,8.547,3.333,22.05.24 - 13:10
8,-1,0.444,0.424,0.442,0.553,0.5,0.278,0.222,0.148,0.111,0.333,0.167,0.211,0.3,0.447,0.167,6.622,7.811,8.933,10.117,6.5,22.05.24 - 13:10
9,28,0.0,0.0,0.078,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.281,0.0,4.522,5.411,6.385,8.344,3.667,22.05.24 - 13:10
