instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.32,0.352,0.356,0.414,0.167,0.133,0.156,0.144,0.122,0.167,0.2,0.222,0.233,0.311,0.0,8.644,8.961,8.881,9.553,8.167,22.05.24 - 16:15
1,-1,0.365,0.361,0.36,0.412,0.167,0.122,0.161,0.167,0.133,0.0,0.256,0.222,0.226,0.308,0.167,8.522,8.761,8.633,9.167,8.167,22.05.24 - 16:15
2,-1,0.309,0.338,0.341,0.415,0.569,0.078,0.089,0.1,0.086,0.167,0.244,0.256,0.252,0.342,0.5,9.078,8.817,8.781,9.528,11.833,22.05.24 - 16:15
3,-1,0.325,0.349,0.382,0.451,0.402,0.1,0.117,0.13,0.122,0.167,0.244,0.256,0.274,0.353,0.333,8.844,8.911,8.919,9.614,10.5,22.05.24 - 16:15
4,-1,0.392,0.367,0.354,0.41,0.167,0.133,0.122,0.126,0.119,0.0,0.278,0.261,0.252,0.317,0.167,8.656,8.522,8.585,9.247,7.833,22.05.24 - 16:15
5,-1,0.283,0.307,0.327,0.39,0.167,0.078,0.089,0.107,0.097,0.0,0.244,0.244,0.248,0.314,0.167,8.356,8.544,8.644,9.233,7.0,22.05.24 - 16:15
6,-1,0.471,0.445,0.432,0.489,0.333,0.211,0.217,0.211,0.186,0.333,0.267,0.244,0.244,0.331,0.0,9.522,9.394,9.237,9.861,7.0,22.05.24 - 16:15
7,-1,0.292,0.33,0.358,0.422,0.167,0.1,0.122,0.152,0.133,0.167,0.211,0.228,0.226,0.311,0.0,8.622,8.478,8.704,9.361,8.5,22.05.24 - 16:15
8,59,0.309,0.343,0.368,0.444,0.0,0.089,0.128,0.152,0.131,0.0,0.233,0.228,0.233,0.328,0.0,8.911,8.856,9.067,9.753,7.667,22.05.24 - 16:15
9,59,0.372,0.367,0.379,0.422,0.0,0.122,0.128,0.148,0.122,0.0,0.289,0.272,0.259,0.322,0.0,9.011,8.639,8.704,9.3,6.5,22.05.24 - 16:16
