instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,59,0.111,0.086,0.102,0.222,0.0,0.078,0.061,0.067,0.053,0.0,0.033,0.028,0.037,0.172,0.0,5.489,5.372,5.696,7.083,3.5,22.05.24 - 18:23
1,59,0.133,0.086,0.064,0.194,0.0,0.067,0.039,0.026,0.028,0.0,0.067,0.05,0.041,0.169,0.0,5.311,4.822,4.615,6.075,5.667,22.05.24 - 18:23
2,-1,0.093,0.082,0.116,0.231,0.333,0.033,0.033,0.063,0.053,0.167,0.067,0.056,0.059,0.186,0.167,4.756,4.756,5.444,6.997,5.5,22.05.24 - 18:23
3,59,0.111,0.1,0.194,0.302,0.0,0.067,0.061,0.085,0.081,0.0,0.044,0.039,0.111,0.225,0.0,5.3,5.539,6.119,7.489,3.167,22.05.24 - 18:23
4,59,0.089,0.075,0.09,0.221,0.0,0.044,0.039,0.033,0.053,0.0,0.044,0.039,0.059,0.175,0.0,4.689,4.428,4.833,6.453,5.167,22.05.24 - 18:23
5,59,0.127,0.086,0.088,0.205,0.0,0.056,0.039,0.052,0.044,0.0,0.078,0.05,0.041,0.164,0.0,5.233,5.161,5.511,6.747,7.333,22.05.24 - 18:23
6,59,0.089,0.083,0.141,0.266,0.0,0.056,0.067,0.085,0.081,0.0,0.033,0.017,0.056,0.189,0.0,4.944,5.556,6.067,7.456,3.5,22.05.24 - 18:23
7,-1,0.122,0.094,0.081,0.219,0.167,0.067,0.05,0.037,0.05,0.0,0.056,0.044,0.044,0.172,0.167,5.233,4.994,4.937,6.575,5.333,22.05.24 - 18:23
8,-1,0.133,0.106,0.204,0.316,0.167,0.067,0.05,0.119,0.094,0.0,0.067,0.056,0.096,0.233,0.167,5.978,5.911,6.519,7.889,6.167,22.05.24 - 18:23
9,-1,0.122,0.072,0.056,0.178,0.167,0.056,0.039,0.026,0.031,0.0,0.067,0.033,0.03,0.147,0.167,5.189,4.822,5.019,6.531,5.5,22.05.24 - 18:23
