instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.167,0.163,0.256,0.167,0.167,0.167,0.163,0.122,0.167,0.0,0.0,0.0,0.133,0.0,4.889,4.861,4.93,6.508,5.0,22.05.24 - 14:22
1,-1,0.333,0.333,0.333,0.385,0.333,0.333,0.333,0.333,0.267,0.333,0.0,0.0,0.0,0.128,0.0,5.0,5.0,5.0,6.344,5.0,22.05.24 - 14:22
2,-1,0.167,0.167,0.171,0.268,0.167,0.167,0.167,0.167,0.133,0.167,0.0,0.0,0.011,0.144,0.0,3.833,3.833,4.056,5.603,3.833,22.05.24 - 14:22
3,13,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.125,0.0,4.333,4.333,4.556,6.25,4.333,22.05.24 - 14:22
4,-1,0.167,0.167,0.167,0.253,0.167,0.167,0.167,0.167,0.142,0.167,0.0,0.0,0.0,0.111,0.0,4.0,4.0,4.0,5.322,4.0,22.05.24 - 14:22
5,-1,0.333,0.333,0.326,0.369,0.333,0.333,0.333,0.326,0.253,0.333,0.0,0.0,0.0,0.117,0.0,5.5,5.5,5.5,6.753,5.5,22.05.24 - 14:23
6,-1,0.167,0.167,0.167,0.271,0.167,0.167,0.167,0.167,0.128,0.167,0.0,0.0,0.0,0.144,0.0,3.333,3.333,3.378,5.244,3.333,22.05.24 - 14:23
7,-1,0.333,0.333,0.333,0.386,0.333,0.333,0.333,0.333,0.275,0.333,0.0,0.0,0.0,0.111,0.0,4.311,4.239,4.481,5.95,4.333,22.05.24 - 14:23
8,-1,0.333,0.333,0.308,0.368,0.333,0.333,0.333,0.3,0.233,0.333,0.0,0.0,0.019,0.144,0.0,4.0,4.0,4.652,6.278,4.0,22.05.24 - 14:23
9,-1,0.167,0.167,0.167,0.244,0.167,0.167,0.167,0.167,0.133,0.167,0.0,0.0,0.0,0.111,0.0,4.0,4.0,4.0,5.5,4.0,22.05.24 - 14:23
