instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,37,0.0,0.039,0.144,0.317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.144,0.317,0.0,3.667,4.667,5.989,7.856,3.667,22.05.24 - 10:44
1,31,0.0,0.006,0.1,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.1,0.281,0.0,3.833,3.9,4.993,7.117,3.833,22.05.24 - 10:44
2,-1,0.256,0.234,0.267,0.409,0.333,0.211,0.106,0.07,0.053,0.333,0.078,0.144,0.207,0.364,0.0,7.244,7.65,8.219,9.486,6.167,22.05.24 - 10:44
3,32,0.0,0.011,0.145,0.317,0.0,0.0,0.011,0.033,0.025,0.0,0.0,0.0,0.119,0.297,0.0,3.9,4.922,7.026,8.569,3.5,22.05.24 - 10:44
4,46,0.011,0.129,0.208,0.362,0.0,0.011,0.089,0.085,0.064,0.0,0.0,0.05,0.144,0.314,0.0,4.867,5.694,6.73,8.436,3.667,22.05.24 - 10:44
5,26,0.0,0.0,0.081,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.267,0.0,3.833,3.894,5.033,7.189,3.833,22.05.24 - 10:44
6,-1,0.322,0.277,0.342,0.468,0.5,0.244,0.183,0.144,0.108,0.333,0.078,0.1,0.215,0.372,0.167,6.844,7.461,8.656,9.775,8.0,22.05.24 - 10:44
7,27,0.0,0.0,0.107,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.286,0.0,3.633,4.811,6.415,8.144,3.5,22.05.24 - 10:44
8,-1,0.33,0.322,0.37,0.483,0.402,0.289,0.25,0.167,0.125,0.333,0.1,0.111,0.23,0.378,0.167,7.833,8.217,9.044,10.078,7.667,22.05.24 - 10:45
9,30,0.0,0.0,0.078,0.264,0.0,0.0,0.0,0.004,0.003,0.0,0.0,0.0,0.074,0.261,0.0,4.4,5.417,6.378,8.183,3.667,22.05.24 - 10:45
