instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,29,0.0,0.0,0.07,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.269,0.0,3.667,3.85,4.937,7.125,3.667,22.05.24 - 19:26
1,26,0.0,0.0,0.067,0.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.261,0.0,3.833,3.833,4.607,6.839,3.833,22.05.24 - 19:26
2,41,0.0,0.08,0.149,0.328,0.0,0.0,0.061,0.048,0.036,0.0,0.0,0.044,0.122,0.308,0.0,3.967,5.139,6.396,8.239,3.833,22.05.24 - 19:26
3,31,0.0,0.006,0.087,0.282,0.0,0.0,0.006,0.041,0.031,0.0,0.0,0.0,0.048,0.253,0.0,3.833,4.439,6.185,8.075,3.833,22.05.24 - 19:26
4,36,0.0,0.044,0.133,0.314,0.0,0.0,0.033,0.063,0.047,0.0,0.0,0.011,0.085,0.278,0.0,3.833,4.8,5.933,7.919,3.833,22.05.24 - 19:26
5,23,0.0,0.0,0.056,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.253,0.0,3.833,3.833,4.678,6.95,3.833,22.05.24 - 19:26
6,35,0.0,0.028,0.17,0.344,0.0,0.0,0.028,0.059,0.044,0.0,0.0,0.0,0.126,0.311,0.0,3.5,4.1,6.015,7.928,3.5,22.05.24 - 19:26
7,37,0.0,0.039,0.137,0.319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.137,0.319,0.0,3.333,4.067,5.278,7.378,3.333,22.05.24 - 19:26
8,46,0.011,0.089,0.196,0.367,0.0,0.0,0.044,0.037,0.028,0.0,0.011,0.044,0.159,0.339,0.0,4.533,5.533,6.878,8.628,4.0,22.05.24 - 19:26
9,20,0.0,0.0,0.033,0.236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.236,0.0,3.667,4.339,5.304,7.403,3.667,22.05.24 - 19:27
