instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.344,0.282,0.322,0.461,0.333,0.333,0.24,0.16,0.12,0.333,0.027,0.06,0.173,0.35,0.0,5.667,5.96,7.244,8.973,5.667,19.04.24 - 06:15
1,46,0.0,0.0,0.116,0.307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116,0.307,0.0,4.167,4.387,5.836,7.827,4.167,19.04.24 - 06:15
2,49,0.0,0.0,0.12,0.31,0.0,0.0,0.0,0.004,0.003,0.0,0.0,0.0,0.116,0.307,0.0,3.667,3.667,5.542,7.607,3.667,19.04.24 - 06:15
3,-1,0.333,0.333,0.329,0.467,0.333,0.333,0.333,0.236,0.177,0.333,0.0,0.0,0.093,0.29,0.0,5.167,5.52,6.718,8.518,5.167,19.04.24 - 06:15
4,-1,0.333,0.307,0.315,0.457,0.333,0.333,0.307,0.238,0.178,0.333,0.0,0.0,0.093,0.29,0.0,3.833,4.313,5.993,7.975,3.833,19.04.24 - 06:15
5,-1,0.167,0.176,0.242,0.402,0.167,0.167,0.167,0.122,0.092,0.167,0.0,0.023,0.136,0.322,0.0,3.5,4.18,5.844,7.833,3.5,19.04.24 - 06:15
6,-1,0.24,0.313,0.373,0.52,0.167,0.24,0.287,0.258,0.193,0.167,0.0,0.063,0.153,0.355,0.0,4.9,5.78,7.187,9.04,4.5,19.04.24 - 06:15
7,-1,0.273,0.27,0.331,0.468,0.333,0.273,0.143,0.096,0.072,0.333,0.0,0.127,0.236,0.397,0.0,4.387,5.947,7.298,8.863,3.667,19.04.24 - 06:15
8,-1,0.333,0.332,0.39,0.512,0.333,0.333,0.303,0.211,0.158,0.333,0.0,0.047,0.196,0.367,0.0,4.833,5.827,7.378,9.013,4.833,19.04.24 - 06:15
9,-1,0.167,0.09,0.151,0.333,0.167,0.167,0.09,0.06,0.045,0.167,0.0,0.0,0.091,0.288,0.0,4.5,4.5,5.582,7.697,4.5,19.04.24 - 06:15
