instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.207,0.203,0.213,0.342,0.167,0.207,0.203,0.173,0.13,0.167,0.0,0.0,0.04,0.212,0.0,4.14,4.167,4.718,6.638,3.5,29.04.24 - 09:33
1,-1,0.18,0.19,0.211,0.322,0.167,0.18,0.19,0.196,0.157,0.167,0.0,0.0,0.016,0.172,0.0,4.967,4.5,4.696,6.573,3.5,29.04.24 - 09:33
2,30,0.0,0.0,0.011,0.176,0.0,0.0,0.0,0.009,0.013,0.0,0.0,0.0,0.002,0.167,0.0,3.167,3.167,3.338,5.573,3.167,29.04.24 - 09:33
3,43,0.0,0.0,0.04,0.192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.192,0.0,3.333,3.333,4.216,6.115,3.333,29.04.24 - 09:34
4,36,0.0,0.0,0.024,0.207,0.0,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0.016,0.2,0.0,3.833,3.833,4.613,6.57,3.833,29.04.24 - 09:34
5,-1,0.333,0.34,0.338,0.408,0.333,0.333,0.333,0.318,0.248,0.333,0.0,0.007,0.031,0.173,0.0,3.567,3.85,4.329,6.193,3.167,29.04.24 - 09:34
6,-1,0.333,0.333,0.308,0.397,0.333,0.333,0.333,0.289,0.217,0.333,0.0,0.0,0.02,0.182,0.0,4.1,4.1,4.522,6.317,6.0,29.04.24 - 09:34
7,97,0.12,0.13,0.159,0.284,0.0,0.12,0.13,0.158,0.118,0.0,0.0,0.0,0.002,0.167,0.0,4.233,4.273,4.633,6.518,3.833,29.04.24 - 09:34
8,35,0.0,0.0,0.022,0.165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.165,0.0,4.0,4.0,4.404,6.245,4.0,29.04.24 - 09:34
9,91,0.107,0.14,0.211,0.322,0.0,0.107,0.137,0.164,0.133,0.0,0.0,0.003,0.047,0.195,0.0,3.667,3.907,4.662,6.41,3.667,29.04.24 - 09:34
