instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.267,0.194,0.189,0.331,0.333,0.267,0.194,0.141,0.106,0.333,0.0,0.0,0.048,0.225,0.0,4.667,4.667,5.748,7.467,4.667,22.05.24 - 08:54
1,-1,0.333,0.267,0.246,0.362,0.333,0.333,0.267,0.23,0.172,0.333,0.0,0.0,0.03,0.2,0.0,4.667,4.667,5.022,6.869,4.667,22.05.24 - 08:54
2,-1,0.167,0.171,0.206,0.332,0.167,0.167,0.167,0.144,0.108,0.167,0.0,0.011,0.085,0.242,0.0,4.0,4.267,5.111,6.933,4.0,22.05.24 - 08:54
3,-1,0.167,0.167,0.182,0.326,0.167,0.167,0.15,0.115,0.086,0.167,0.0,0.017,0.074,0.244,0.0,4.167,4.617,5.656,7.458,4.167,22.05.24 - 08:54
4,-1,0.333,0.333,0.294,0.398,0.333,0.333,0.333,0.293,0.219,0.333,0.0,0.0,0.004,0.181,0.0,3.833,3.833,3.981,6.047,3.833,22.05.24 - 08:54
5,-1,0.333,0.333,0.304,0.406,0.333,0.333,0.333,0.289,0.217,0.333,0.0,0.0,0.015,0.189,0.0,5.667,5.667,5.967,7.631,5.667,22.05.24 - 08:54
6,-1,0.211,0.189,0.196,0.347,0.333,0.211,0.189,0.152,0.114,0.333,0.0,0.0,0.048,0.236,0.0,3.333,3.333,4.519,6.539,3.333,22.05.24 - 08:54
7,-1,0.333,0.333,0.322,0.42,0.333,0.333,0.333,0.307,0.231,0.333,0.0,0.0,0.026,0.197,0.0,4.0,4.467,5.289,7.0,4.0,22.05.24 - 08:54
8,-1,0.333,0.333,0.325,0.421,0.333,0.333,0.333,0.274,0.206,0.333,0.0,0.0,0.059,0.222,0.0,4.0,4.133,5.511,7.228,4.0,22.05.24 - 08:54
9,-1,0.333,0.333,0.274,0.381,0.333,0.333,0.333,0.27,0.203,0.333,0.0,0.0,0.004,0.178,0.0,4.0,4.0,4.533,6.489,4.0,22.05.24 - 08:54
