instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,29,0.0,0.0,0.07,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.264,0.0,3.667,3.85,4.937,7.067,3.667,22.05.24 - 15:55
1,26,0.0,0.0,0.067,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.256,0.0,3.833,3.833,4.607,6.778,3.833,22.05.24 - 15:55
2,37,0.0,0.048,0.13,0.309,0.0,0.0,0.022,0.019,0.014,0.0,0.0,0.039,0.122,0.303,0.0,4.122,5.056,6.437,8.239,4.0,22.05.24 - 15:55
3,31,0.0,0.006,0.081,0.272,0.0,0.0,0.0,0.03,0.022,0.0,0.0,0.006,0.052,0.25,0.0,3.833,4.7,6.226,8.075,3.833,22.05.24 - 15:55
4,36,0.0,0.044,0.131,0.309,0.0,0.0,0.033,0.063,0.047,0.0,0.0,0.011,0.085,0.275,0.0,4.267,5.017,6.041,7.961,4.167,22.05.24 - 15:55
5,23,0.0,0.0,0.056,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.247,0.0,3.833,3.833,4.678,6.886,3.833,22.05.24 - 15:55
6,29,0.0,0.0,0.118,0.3,0.0,0.0,0.0,0.022,0.017,0.0,0.0,0.0,0.1,0.286,0.0,3.833,3.833,5.674,7.739,3.833,22.05.24 - 15:55
7,36,0.0,0.033,0.126,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.126,0.306,0.0,3.333,4.0,5.104,7.247,3.333,22.05.24 - 15:55
8,59,0.178,0.278,0.327,0.462,0.0,0.156,0.222,0.159,0.119,0.0,0.022,0.056,0.17,0.344,0.0,5.4,6.139,7.344,8.953,4.333,22.05.24 - 15:55
9,19,0.0,0.0,0.03,0.228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.228,0.0,3.667,4.278,5.219,7.311,3.667,22.05.24 - 15:55
