instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,25,0.0,0.0,0.0,0.159,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.153,0.0,3.833,3.833,3.913,5.748,3.833,29.04.24 - 10:59
1,31,0.0,0.0,0.018,0.166,0.0,0.0,0.0,0.013,0.032,0.0,0.0,0.0,0.004,0.135,0.0,4.0,4.0,4.2,5.818,4.0,29.04.24 - 10:59
2,37,0.0,0.0,0.03,0.175,0.0,0.0,0.0,0.027,0.043,0.0,0.0,0.0,0.009,0.147,0.0,4.167,4.167,4.327,6.06,4.167,29.04.24 - 10:59
3,40,0.0,0.0,0.033,0.178,0.0,0.0,0.0,0.033,0.037,0.0,0.0,0.0,0.0,0.148,0.0,3.667,3.667,3.773,5.64,3.667,29.04.24 - 10:59
4,39,0.0,0.0,0.032,0.172,0.0,0.0,0.0,0.011,0.027,0.0,0.0,0.0,0.022,0.152,0.0,3.667,3.667,4.027,5.815,3.667,29.04.24 - 10:59
5,34,0.0,0.0,0.036,0.193,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.036,0.168,0.0,3.167,3.167,3.684,5.453,3.167,29.04.24 - 10:59
6,23,0.0,0.0,0.0,0.137,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.132,0.0,3.5,3.5,3.5,5.073,3.5,29.04.24 - 10:59
7,-1,0.167,0.167,0.187,0.304,0.167,0.167,0.167,0.182,0.172,0.167,0.0,0.0,0.004,0.137,0.0,3.167,3.167,3.531,5.31,3.167,29.04.24 - 10:59
8,37,0.0,0.0,0.024,0.162,0.0,0.0,0.0,0.024,0.032,0.0,0.0,0.0,0.0,0.13,0.0,3.833,3.833,3.922,5.588,3.833,29.04.24 - 10:59
9,-1,0.167,0.167,0.222,0.315,0.167,0.167,0.167,0.198,0.17,0.167,0.0,0.0,0.024,0.153,0.0,4.167,4.167,4.767,6.207,4.167,29.04.24 - 10:59
