instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.26,0.247,0.333,0.333,0.333,0.26,0.229,0.213,0.333,0.0,0.0,0.018,0.123,0.0,4.967,4.567,4.8,6.03,4.833,29.04.24 - 10:27
1,-1,0.418,0.292,0.276,0.346,0.333,0.373,0.27,0.236,0.195,0.333,0.06,0.03,0.051,0.17,0.0,4.68,4.09,4.44,5.843,3.167,29.04.24 - 10:27
2,-1,0.167,0.107,0.071,0.167,0.167,0.167,0.107,0.071,0.055,0.167,0.0,0.0,0.0,0.113,0.0,3.833,3.833,3.833,5.363,3.833,29.04.24 - 10:27
3,-1,0.186,0.109,0.111,0.228,0.402,0.193,0.113,0.087,0.097,0.5,0.0,0.0,0.027,0.133,0.0,4.08,4.04,4.6,5.977,6.167,29.04.24 - 10:27
4,-1,0.075,0.125,0.179,0.297,0.402,0.08,0.133,0.162,0.145,0.333,0.007,0.003,0.033,0.168,0.167,4.0,3.857,4.224,5.762,5.333,29.04.24 - 10:27
5,-1,0.761,0.662,0.55,0.56,0.805,0.853,0.753,0.6,0.485,1.0,0.04,0.02,0.024,0.132,0.0,5.393,5.18,5.2,6.357,3.333,29.04.24 - 10:27
6,-1,0.107,0.053,0.036,0.155,0.167,0.107,0.053,0.036,0.027,0.167,0.0,0.0,0.0,0.128,0.0,3.747,3.7,3.711,5.257,3.667,29.04.24 - 10:28
7,-1,0.716,0.508,0.45,0.489,0.5,0.707,0.503,0.447,0.375,0.5,0.06,0.03,0.02,0.135,0.0,5.06,4.28,4.02,5.527,4.0,29.04.24 - 10:28
8,-1,0.342,0.264,0.235,0.321,0.333,0.353,0.27,0.236,0.217,0.333,0.0,0.0,0.009,0.122,0.0,4.833,4.613,4.687,6.193,4.167,29.04.24 - 10:28
9,-1,0.333,0.33,0.276,0.335,0.333,0.333,0.33,0.276,0.237,0.333,0.0,0.0,0.0,0.098,0.0,3.833,3.833,3.833,5.087,3.833,29.04.24 - 10:28
