instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.167,0.236,0.344,0.167,0.167,0.167,0.209,0.168,0.167,0.0,0.0,0.027,0.177,0.0,4.333,5.053,5.607,7.138,4.333,29.04.24 - 14:01
1,-1,0.167,0.167,0.171,0.283,0.167,0.167,0.167,0.167,0.138,0.167,0.0,0.0,0.004,0.15,0.0,4.833,4.833,5.149,6.7,4.833,29.04.24 - 14:01
2,-1,0.333,0.333,0.324,0.379,0.333,0.333,0.333,0.324,0.257,0.333,0.0,0.0,0.0,0.125,0.0,4.167,4.167,4.273,5.748,4.167,29.04.24 - 14:01
3,-1,0.333,0.333,0.304,0.377,0.333,0.333,0.333,0.3,0.228,0.333,0.0,0.0,0.009,0.155,0.0,4.167,4.167,4.56,6.247,4.167,29.04.24 - 14:01
4,-1,0.167,0.167,0.133,0.227,0.167,0.167,0.167,0.133,0.1,0.167,0.0,0.0,0.0,0.127,0.0,4.167,4.167,4.167,5.873,4.167,29.04.24 - 14:01
5,-1,0.333,0.333,0.333,0.393,0.333,0.333,0.333,0.333,0.263,0.333,0.0,0.0,0.0,0.132,0.0,5.5,5.5,5.687,7.015,5.5,29.04.24 - 14:01
6,-1,0.333,0.333,0.32,0.379,0.333,0.333,0.333,0.311,0.247,0.333,0.0,0.0,0.022,0.15,0.0,5.167,5.167,5.72,7.11,5.167,29.04.24 - 14:01
7,-1,0.333,0.333,0.333,0.407,0.333,0.333,0.333,0.333,0.255,0.333,0.0,0.0,0.0,0.153,0.0,4.5,4.5,4.549,6.193,4.5,29.04.24 - 14:01
8,-1,0.333,0.333,0.333,0.391,0.333,0.333,0.333,0.333,0.267,0.333,0.0,0.0,0.0,0.13,0.0,3.667,3.667,3.667,5.402,3.667,29.04.24 - 14:01
9,-1,0.167,0.167,0.167,0.278,0.167,0.167,0.167,0.164,0.123,0.167,0.0,0.0,0.002,0.155,0.0,4.5,4.5,4.713,6.362,4.5,29.04.24 - 14:01
