instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.322,0.248,0.331,0.333,0.333,0.322,0.244,0.183,0.333,0.0,0.0,0.004,0.147,0.0,4.667,4.667,4.922,6.497,4.667,22.05.24 - 11:31
1,-1,0.333,0.333,0.331,0.385,0.333,0.333,0.333,0.33,0.261,0.333,0.0,0.0,0.004,0.133,0.0,5.0,5.0,5.041,6.408,5.0,22.05.24 - 11:31
2,-1,0.167,0.167,0.174,0.272,0.167,0.167,0.167,0.167,0.131,0.167,0.0,0.0,0.019,0.153,0.0,3.833,3.833,4.144,5.728,3.833,22.05.24 - 11:31
3,-1,0.333,0.333,0.322,0.388,0.333,0.333,0.333,0.315,0.247,0.333,0.0,0.0,0.019,0.156,0.0,4.5,4.5,4.793,6.489,4.5,22.05.24 - 11:31
4,-1,0.333,0.333,0.33,0.378,0.333,0.333,0.333,0.33,0.261,0.333,0.0,0.0,0.0,0.117,0.0,4.0,4.0,4.0,5.381,4.0,22.05.24 - 11:31
5,-1,0.333,0.333,0.333,0.383,0.333,0.333,0.333,0.333,0.261,0.333,0.0,0.0,0.0,0.122,0.0,5.667,5.667,5.659,6.931,5.667,22.05.24 - 11:31
6,-1,0.333,0.306,0.259,0.344,0.333,0.333,0.306,0.256,0.192,0.333,0.0,0.0,0.004,0.153,0.0,3.0,3.0,3.178,5.067,3.0,22.05.24 - 11:31
7,-1,0.333,0.333,0.333,0.394,0.333,0.333,0.333,0.333,0.278,0.333,0.0,0.0,0.0,0.117,0.0,4.333,4.333,4.689,6.153,4.333,22.05.24 - 11:31
8,-1,0.333,0.333,0.331,0.39,0.333,0.333,0.333,0.33,0.253,0.333,0.0,0.0,0.004,0.142,0.0,3.833,3.833,4.1,5.894,3.833,22.05.24 - 11:31
9,-1,0.333,0.333,0.33,0.367,0.333,0.333,0.333,0.33,0.253,0.333,0.0,0.0,0.0,0.114,0.0,4.0,4.0,4.0,5.567,4.0,22.05.24 - 11:31
