instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.153,0.077,0.051,0.145,0.167,0.153,0.077,0.051,0.043,0.167,0.0,0.0,0.0,0.102,0.0,3.393,3.723,3.593,4.962,5.167,29.04.24 - 14:38
1,-1,0.256,0.232,0.226,0.31,0.402,0.353,0.31,0.278,0.262,0.5,0.0,0.0,0.0,0.09,0.0,4.293,4.09,3.96,5.088,3.5,29.04.24 - 14:38
2,-1,0.56,0.363,0.298,0.331,0.638,0.667,0.417,0.333,0.277,0.833,0.053,0.027,0.018,0.1,0.0,5.133,4.453,4.247,5.332,3.5,29.04.24 - 14:38
3,-1,0.387,0.277,0.24,0.317,0.569,0.46,0.313,0.264,0.23,0.667,0.013,0.007,0.004,0.108,0.0,5.127,4.273,4.096,5.592,5.667,29.04.24 - 14:38
4,-1,0.353,0.253,0.224,0.294,0.333,0.44,0.297,0.253,0.213,0.333,0.007,0.003,0.002,0.105,0.0,4.687,4.207,3.86,5.082,3.0,29.04.24 - 14:38
5,-1,0.28,0.143,0.095,0.177,0.402,0.327,0.167,0.111,0.11,0.5,0.0,0.0,0.0,0.082,0.0,4.153,3.893,3.818,4.883,3.667,29.04.24 - 14:38
6,-1,0.805,0.64,0.489,0.519,0.805,0.833,0.703,0.524,0.44,0.833,0.167,0.097,0.071,0.165,0.167,6.347,5.69,5.011,6.132,6.0,29.04.24 - 14:38
7,-1,0.212,0.189,0.195,0.27,0.236,0.193,0.18,0.176,0.165,0.333,0.027,0.013,0.022,0.115,0.0,4.567,4.033,4.016,5.27,6.0,29.04.24 - 14:38
8,-1,0.133,0.073,0.056,0.153,0.167,0.133,0.073,0.056,0.058,0.167,0.0,0.0,0.0,0.095,0.0,3.573,3.38,3.338,4.695,3.167,29.04.24 - 14:38
9,-1,0.287,0.243,0.273,0.341,0.333,0.287,0.243,0.273,0.245,0.333,0.0,0.0,0.0,0.1,0.0,6.547,6.237,6.598,7.463,7.667,29.04.24 - 14:38
