instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,18,0.0,0.0,0.011,0.169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.169,0.0,3.667,3.667,4.004,5.953,3.667,22.05.24 - 16:07
1,17,0.0,0.0,0.007,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.164,0.0,3.833,3.833,3.922,5.772,3.833,22.05.24 - 16:07
2,-1,0.167,0.189,0.229,0.334,0.167,0.167,0.189,0.196,0.15,0.167,0.0,0.0,0.048,0.197,0.0,4.0,4.678,5.374,7.064,4.0,22.05.24 - 16:07
3,27,0.0,0.0,0.048,0.203,0.0,0.0,0.0,0.048,0.05,0.0,0.0,0.0,0.0,0.158,0.0,3.5,3.5,4.174,6.214,3.5,22.05.24 - 16:07
4,59,0.156,0.161,0.215,0.321,0.0,0.156,0.161,0.178,0.144,0.0,0.0,0.0,0.037,0.183,0.0,3.833,3.967,4.719,6.478,3.833,22.05.24 - 16:07
5,14,0.0,0.0,0.0,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.0,3.833,3.833,3.915,5.839,3.833,22.05.24 - 16:07
6,-1,0.167,0.167,0.248,0.362,0.167,0.167,0.167,0.207,0.169,0.167,0.0,0.0,0.041,0.197,0.0,3.5,3.5,4.722,6.597,3.5,22.05.24 - 16:07
7,27,0.0,0.0,0.063,0.216,0.0,0.0,0.0,0.007,0.022,0.0,0.0,0.0,0.056,0.197,0.0,3.333,3.333,4.219,6.125,3.333,22.05.24 - 16:07
8,-1,0.167,0.222,0.28,0.381,0.167,0.167,0.222,0.248,0.189,0.167,0.0,0.0,0.041,0.2,0.0,3.833,4.461,5.37,7.111,3.833,22.05.24 - 16:07
9,19,0.0,0.0,0.015,0.161,0.0,0.0,0.0,0.004,0.014,0.0,0.0,0.0,0.011,0.147,0.0,3.667,3.667,4.378,6.211,3.667,22.05.24 - 16:07
