instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.122,0.1,0.115,0.229,0.333,0.067,0.056,0.063,0.05,0.167,0.056,0.044,0.052,0.181,0.167,5.578,5.272,5.485,6.933,7.0,22.05.24 - 18:31
1,-1,0.144,0.117,0.122,0.227,0.667,0.078,0.061,0.063,0.053,0.333,0.067,0.056,0.059,0.178,0.333,4.867,4.672,4.781,6.197,8.667,22.05.24 - 18:31
2,-1,0.244,0.256,0.277,0.354,0.167,0.2,0.211,0.226,0.181,0.167,0.044,0.044,0.056,0.183,0.0,5.122,5.378,5.867,7.147,4.5,22.05.24 - 18:31
3,-1,0.156,0.167,0.211,0.326,0.333,0.067,0.056,0.093,0.092,0.167,0.089,0.111,0.119,0.239,0.167,5.467,5.672,6.215,7.544,7.167,22.05.24 - 18:31
4,-1,0.111,0.144,0.207,0.307,0.333,0.078,0.111,0.141,0.136,0.167,0.033,0.033,0.067,0.172,0.167,5.344,5.411,5.796,7.147,7.0,22.05.24 - 18:31
5,-1,0.282,0.286,0.277,0.334,0.569,0.233,0.239,0.222,0.169,0.333,0.056,0.05,0.059,0.169,0.333,5.489,5.506,5.759,6.919,8.5,22.05.24 - 18:31
6,-1,0.267,0.25,0.256,0.351,0.167,0.211,0.183,0.17,0.15,0.167,0.056,0.067,0.085,0.206,0.0,4.811,5.339,5.819,7.333,5.0,22.05.24 - 18:31
7,-1,0.278,0.261,0.278,0.362,0.667,0.211,0.206,0.215,0.186,0.333,0.067,0.056,0.063,0.181,0.333,4.822,4.611,5.3,6.733,9.5,22.05.24 - 18:31
8,-1,0.393,0.399,0.396,0.45,0.5,0.333,0.333,0.333,0.264,0.333,0.067,0.072,0.067,0.194,0.167,6.211,6.05,6.381,7.806,8.333,22.05.24 - 18:31
9,-1,0.156,0.133,0.148,0.242,0.667,0.089,0.078,0.081,0.075,0.333,0.067,0.056,0.067,0.167,0.333,4.878,4.661,5.237,6.686,9.833,22.05.24 - 18:31
