instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,76,0.007,0.117,0.256,0.435,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.117,0.256,0.435,0.0,3.993,5.273,7.164,9.057,3.833,29.04.24 - 04:55
1,60,0.0,0.053,0.22,0.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.22,0.408,0.0,4.0,5.083,7.064,8.968,4.0,29.04.24 - 04:55
2,88,0.113,0.223,0.344,0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.113,0.223,0.344,0.502,0.0,5.94,6.637,8.371,9.975,5.5,29.04.24 - 04:55
3,76,0.007,0.157,0.269,0.445,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.157,0.269,0.445,0.0,3.327,5.087,6.56,8.603,3.167,29.04.24 - 04:55
4,67,0.0,0.08,0.193,0.388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.193,0.388,0.0,3.66,5.26,6.616,8.645,3.5,29.04.24 - 04:55
5,65,0.0,0.09,0.213,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.213,0.403,0.0,3.5,5.3,7.273,9.138,3.5,29.04.24 - 04:55
6,-1,0.18,0.227,0.358,0.512,0.167,0.06,0.03,0.02,0.015,0.167,0.12,0.197,0.338,0.497,0.0,8.147,8.593,9.902,11.11,8.167,29.04.24 - 04:55
7,79,0.027,0.133,0.247,0.428,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.133,0.247,0.428,0.0,6.447,7.287,8.587,10.13,5.167,29.04.24 - 04:55
8,74,0.0,0.143,0.244,0.427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.244,0.427,0.0,4.053,5.493,6.78,8.795,3.333,29.04.24 - 04:55
9,54,0.0,0.027,0.171,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.171,0.378,0.0,3.333,4.453,6.162,8.372,3.333,29.04.24 - 04:55
