instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.333,0.377,0.333,0.333,0.333,0.333,0.27,0.333,0.0,0.0,0.0,0.107,0.0,4.5,4.5,4.524,5.897,4.5,29.04.24 - 16:40
1,26,0.0,0.0,0.002,0.124,0.0,0.0,0.0,0.002,0.023,0.0,0.0,0.0,0.0,0.108,0.0,3.5,3.5,3.5,5.02,3.5,29.04.24 - 16:40
2,-1,0.333,0.333,0.333,0.377,0.333,0.333,0.333,0.333,0.277,0.333,0.0,0.0,0.0,0.108,0.0,3.833,3.833,3.86,5.415,3.833,29.04.24 - 16:40
3,-1,0.167,0.167,0.167,0.243,0.167,0.167,0.167,0.167,0.138,0.167,0.0,0.0,0.0,0.105,0.0,4.0,4.0,4.0,5.313,4.0,29.04.24 - 16:40
4,-1,0.167,0.167,0.167,0.253,0.167,0.167,0.167,0.149,0.118,0.167,0.0,0.0,0.018,0.135,0.0,4.167,4.167,4.731,6.145,4.167,29.04.24 - 16:40
5,-1,0.167,0.167,0.167,0.239,0.167,0.167,0.167,0.167,0.145,0.167,0.0,0.0,0.0,0.098,0.0,4.167,4.167,4.167,5.593,4.167,29.04.24 - 16:40
6,-1,0.167,0.167,0.169,0.273,0.167,0.167,0.167,0.169,0.16,0.167,0.0,0.0,0.0,0.117,0.0,4.0,4.0,4.029,5.478,4.0,29.04.24 - 16:40
7,38,0.0,0.0,0.029,0.15,0.0,0.0,0.0,0.029,0.037,0.0,0.0,0.0,0.0,0.118,0.0,4.333,4.333,4.333,5.933,4.333,29.04.24 - 16:40
8,-1,0.333,0.333,0.333,0.381,0.333,0.333,0.333,0.333,0.283,0.333,0.0,0.0,0.0,0.102,0.0,4.667,4.667,4.667,5.885,4.667,29.04.24 - 16:40
9,-1,0.333,0.333,0.333,0.379,0.333,0.333,0.333,0.333,0.283,0.333,0.0,0.0,0.0,0.1,0.0,4.5,4.5,4.5,5.77,4.5,29.04.24 - 16:40
