instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.053,0.047,0.087,0.201,0.167,0.053,0.047,0.087,0.09,0.167,0.0,0.0,0.0,0.112,0.0,3.5,3.5,3.5,5.015,3.5,29.04.24 - 13:39
1,-1,0.167,0.1,0.067,0.143,0.167,0.167,0.1,0.067,0.05,0.167,0.0,0.0,0.0,0.093,0.0,3.5,3.5,3.5,4.947,3.5,29.04.24 - 13:39
2,-1,0.216,0.222,0.259,0.349,0.167,0.287,0.257,0.282,0.248,0.167,0.0,0.0,0.0,0.118,0.0,3.833,3.833,3.833,5.562,3.833,29.04.24 - 13:39
3,-1,0.2,0.183,0.218,0.316,0.333,0.2,0.183,0.193,0.192,0.333,0.0,0.0,0.029,0.13,0.0,5.0,5.0,5.356,6.637,5.0,29.04.24 - 13:39
4,-1,0.167,0.093,0.093,0.184,0.167,0.167,0.093,0.093,0.095,0.167,0.0,0.0,0.0,0.093,0.0,4.667,4.667,4.667,5.815,4.667,29.04.24 - 13:39
5,-1,0.073,0.037,0.024,0.105,0.167,0.073,0.037,0.024,0.018,0.167,0.0,0.0,0.0,0.087,0.0,6.0,6.0,6.0,6.88,6.0,29.04.24 - 13:39
6,-1,0.02,0.01,0.04,0.153,0.167,0.02,0.01,0.04,0.052,0.167,0.0,0.0,0.0,0.102,0.0,3.667,3.667,3.667,5.102,3.667,29.04.24 - 13:39
7,-1,0.167,0.167,0.168,0.265,0.167,0.167,0.167,0.167,0.162,0.167,0.0,0.0,0.002,0.115,0.0,3.667,3.667,3.72,5.42,3.667,29.04.24 - 13:39
8,-1,0.153,0.16,0.162,0.255,0.167,0.153,0.16,0.162,0.155,0.167,0.0,0.0,0.0,0.103,0.0,3.667,3.667,3.667,5.163,3.667,29.04.24 - 13:39
9,-1,0.133,0.07,0.102,0.215,0.167,0.133,0.07,0.102,0.108,0.167,0.0,0.0,0.0,0.112,0.0,3.833,3.833,3.913,5.587,3.833,29.04.24 - 13:39
