instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.2,0.128,0.159,0.308,0.333,0.2,0.128,0.096,0.072,0.333,0.0,0.0,0.063,0.236,0.0,4.667,4.667,5.867,7.556,4.667,22.05.24 - 19:08
1,-1,0.333,0.333,0.307,0.408,0.333,0.333,0.333,0.274,0.206,0.333,0.0,0.0,0.059,0.222,0.0,5.0,5.0,5.659,7.361,5.0,22.05.24 - 19:08
2,-1,0.167,0.176,0.213,0.338,0.167,0.167,0.167,0.137,0.103,0.167,0.0,0.022,0.1,0.253,0.0,3.833,4.167,5.078,6.85,3.833,22.05.24 - 19:08
3,-1,0.167,0.15,0.179,0.323,0.167,0.167,0.139,0.104,0.078,0.167,0.0,0.011,0.081,0.25,0.0,4.167,4.739,5.826,7.586,4.167,22.05.24 - 19:08
4,-1,0.333,0.333,0.289,0.394,0.333,0.333,0.333,0.274,0.206,0.333,0.0,0.0,0.015,0.189,0.0,4.0,4.0,4.23,6.2,4.0,22.05.24 - 19:08
5,-1,0.333,0.333,0.296,0.4,0.333,0.333,0.333,0.274,0.206,0.333,0.0,0.0,0.022,0.194,0.0,5.833,5.833,6.211,7.814,5.833,22.05.24 - 19:08
6,-1,0.167,0.167,0.187,0.34,0.167,0.167,0.167,0.126,0.094,0.167,0.0,0.0,0.063,0.247,0.0,3.0,3.0,4.333,6.4,3.0,22.05.24 - 19:08
7,-1,0.333,0.333,0.333,0.428,0.333,0.333,0.333,0.319,0.239,0.333,0.0,0.0,0.015,0.189,0.0,4.5,5.167,5.93,7.492,4.5,22.05.24 - 19:08
8,-1,0.333,0.333,0.314,0.414,0.333,0.333,0.333,0.248,0.186,0.333,0.0,0.0,0.081,0.239,0.0,3.833,4.233,5.7,7.339,3.833,22.05.24 - 19:08
9,-1,0.333,0.333,0.259,0.372,0.333,0.333,0.333,0.252,0.189,0.333,0.0,0.0,0.007,0.183,0.0,4.167,4.167,4.848,6.725,4.167,22.05.24 - 19:08
