instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.293,0.287,0.398,0.333,0.333,0.293,0.258,0.212,0.333,0.0,0.0,0.029,0.187,0.0,3.667,3.667,4.264,6.218,3.667,29.04.24 - 05:15
1,-1,0.22,0.193,0.2,0.332,0.167,0.22,0.193,0.191,0.155,0.167,0.0,0.0,0.011,0.185,0.0,4.333,4.333,4.8,6.735,4.333,29.04.24 - 05:15
2,-1,0.167,0.207,0.193,0.322,0.167,0.167,0.207,0.193,0.155,0.167,0.0,0.0,0.0,0.168,0.0,4.0,4.0,4.207,6.217,4.0,29.04.24 - 05:15
3,-1,0.167,0.13,0.087,0.228,0.167,0.167,0.13,0.087,0.075,0.167,0.0,0.0,0.0,0.153,0.0,3.5,3.5,3.5,5.537,3.5,29.04.24 - 05:15
4,-1,0.167,0.133,0.096,0.24,0.167,0.167,0.133,0.089,0.07,0.167,0.0,0.0,0.007,0.172,0.0,4.0,4.0,4.08,6.197,4.0,29.04.24 - 05:15
5,-1,0.113,0.13,0.195,0.339,0.167,0.113,0.13,0.142,0.12,0.167,0.0,0.0,0.069,0.235,0.0,3.0,3.0,4.187,6.227,3.0,29.04.24 - 05:15
6,-1,0.3,0.233,0.264,0.377,0.5,0.3,0.233,0.231,0.192,0.5,0.0,0.0,0.049,0.202,0.0,3.587,3.627,4.651,6.585,3.333,29.04.24 - 05:15
7,-1,0.219,0.205,0.23,0.343,0.167,0.293,0.26,0.236,0.193,0.167,0.0,0.0,0.031,0.178,0.0,3.833,3.833,4.32,6.322,3.833,29.04.24 - 05:15
8,-1,0.153,0.077,0.075,0.228,0.167,0.153,0.077,0.067,0.065,0.167,0.0,0.0,0.011,0.165,0.0,4.0,4.0,4.509,6.403,4.0,29.04.24 - 05:15
9,-1,0.167,0.14,0.178,0.304,0.167,0.167,0.14,0.149,0.127,0.167,0.0,0.0,0.029,0.178,0.0,3.167,3.167,3.513,5.443,3.167,29.04.24 - 05:15
