instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,17,0.0,0.0,0.007,0.161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007,0.161,0.0,3.667,3.667,3.915,5.806,3.667,22.05.24 - 20:09
1,16,0.0,0.0,0.004,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.153,0.0,3.833,3.833,3.878,5.619,3.833,22.05.24 - 20:09
2,48,0.033,0.1,0.138,0.266,0.0,0.033,0.1,0.126,0.097,0.0,0.0,0.0,0.03,0.183,0.0,4.167,4.167,5.111,6.914,4.167,22.05.24 - 20:09
3,19,0.0,0.0,0.015,0.175,0.0,0.0,0.0,0.015,0.028,0.0,0.0,0.0,0.0,0.15,0.0,3.5,3.5,4.122,6.142,3.5,22.05.24 - 20:09
4,44,0.0,0.078,0.156,0.274,0.0,0.0,0.078,0.119,0.1,0.0,0.0,0.0,0.037,0.181,0.0,3.833,3.833,4.622,6.35,3.833,22.05.24 - 20:09
5,13,0.0,0.0,0.0,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.0,3.833,3.833,3.874,5.669,3.833,22.05.24 - 20:09
6,47,0.022,0.094,0.178,0.303,0.0,0.022,0.094,0.152,0.128,0.0,0.0,0.0,0.026,0.181,0.0,3.5,3.5,4.581,6.492,3.5,22.05.24 - 20:09
7,24,0.0,0.0,0.041,0.198,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.041,0.192,0.0,3.333,3.333,4.07,5.986,3.333,22.05.24 - 20:09
8,-1,0.167,0.208,0.291,0.386,0.167,0.167,0.206,0.237,0.181,0.167,0.0,0.006,0.063,0.214,0.0,4.667,5.244,5.833,7.478,4.667,22.05.24 - 20:09
9,16,0.0,0.0,0.004,0.144,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.004,0.139,0.0,3.667,3.667,4.207,5.989,3.667,22.05.24 - 20:09
