instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.254,0.245,0.222,0.314,0.333,0.122,0.117,0.104,0.083,0.0,0.144,0.144,0.13,0.239,0.333,6.989,7.228,7.026,8.089,8.167,22.05.24 - 10:40
1,-1,0.231,0.199,0.193,0.282,0.333,0.122,0.1,0.089,0.075,0.167,0.122,0.106,0.111,0.214,0.167,7.022,6.839,6.637,7.589,6.0,22.05.24 - 10:40
2,59,0.216,0.221,0.256,0.341,0.0,0.089,0.094,0.115,0.097,0.0,0.133,0.133,0.152,0.258,0.0,7.822,7.678,7.763,8.708,7.167,22.05.24 - 10:40
3,-1,0.216,0.243,0.264,0.354,0.333,0.111,0.111,0.107,0.103,0.167,0.111,0.139,0.163,0.261,0.167,6.733,6.911,7.233,8.35,7.333,22.05.24 - 10:40
4,-1,0.265,0.247,0.255,0.343,0.333,0.122,0.128,0.13,0.122,0.167,0.156,0.139,0.144,0.239,0.167,6.867,7.05,7.081,8.108,6.167,22.05.24 - 10:40
5,58,0.225,0.222,0.209,0.29,0.0,0.078,0.094,0.089,0.075,0.0,0.167,0.15,0.137,0.228,0.0,7.278,7.05,6.963,7.903,6.667,22.05.24 - 10:40
6,-1,0.192,0.195,0.232,0.332,0.333,0.089,0.083,0.107,0.097,0.0,0.122,0.128,0.144,0.256,0.333,6.6,6.583,6.859,7.967,7.833,22.05.24 - 10:40
7,-1,0.211,0.206,0.225,0.324,0.5,0.111,0.106,0.104,0.1,0.333,0.1,0.1,0.126,0.231,0.167,6.789,6.617,6.726,7.867,9.333,22.05.24 - 10:40
8,-1,0.249,0.255,0.305,0.385,0.167,0.122,0.128,0.159,0.122,0.167,0.133,0.133,0.163,0.278,0.0,7.933,7.717,8.03,9.011,7.833,22.05.24 - 10:40
9,-1,0.238,0.202,0.199,0.278,0.167,0.078,0.083,0.081,0.069,0.167,0.167,0.122,0.122,0.214,0.0,6.467,6.394,6.637,7.714,6.0,22.05.24 - 10:40
