instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,43,0.0,0.0,0.051,0.168,0.0,0.0,0.0,0.04,0.053,0.0,0.0,0.0,0.011,0.118,0.0,3.833,3.833,4.073,5.492,3.833,29.04.24 - 17:20
1,21,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.132,0.0,4.167,4.167,4.167,5.77,4.167,29.04.24 - 17:20
2,17,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,3.333,3.333,3.333,4.873,3.333,29.04.24 - 17:20
3,25,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.118,0.0,3.667,3.667,3.716,5.282,3.667,29.04.24 - 17:20
4,40,0.0,0.0,0.033,0.172,0.0,0.0,0.0,0.033,0.057,0.0,0.0,0.0,0.0,0.115,0.0,3.333,3.333,3.493,4.988,3.333,29.04.24 - 17:20
5,32,0.0,0.0,0.007,0.12,0.0,0.0,0.0,0.007,0.017,0.0,0.0,0.0,0.0,0.103,0.0,3.833,3.833,3.916,5.465,3.833,29.04.24 - 17:20
6,76,0.007,0.087,0.139,0.25,0.0,0.007,0.087,0.136,0.133,0.0,0.0,0.0,0.004,0.127,0.0,3.5,3.5,4.102,5.753,3.5,29.04.24 - 17:20
7,24,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,3.333,3.333,3.467,5.115,3.333,29.04.24 - 17:20
8,30,0.0,0.0,0.011,0.153,0.0,0.0,0.0,0.011,0.028,0.0,0.0,0.0,0.0,0.137,0.0,3.167,3.167,3.407,5.158,3.167,29.04.24 - 17:20
9,73,0.0,0.077,0.14,0.228,0.0,0.0,0.077,0.14,0.118,0.0,0.0,0.0,0.0,0.11,0.0,3.667,3.667,3.971,5.413,3.667,29.04.24 - 17:20
