instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,35,0.0,0.028,0.122,0.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.122,0.314,0.0,3.667,4.278,5.622,7.714,3.667,22.05.24 - 18:06
1,31,0.0,0.006,0.1,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.1,0.297,0.0,3.833,3.9,4.993,7.267,3.833,22.05.24 - 18:06
2,47,0.022,0.094,0.185,0.361,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.094,0.185,0.361,0.0,5.3,6.25,7.37,9.003,3.833,22.05.24 - 18:06
3,36,0.0,0.033,0.133,0.322,0.0,0.0,0.017,0.011,0.008,0.0,0.0,0.017,0.122,0.314,0.0,3.967,5.433,7.115,8.769,3.833,22.05.24 - 18:06
4,38,0.0,0.061,0.141,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.141,0.328,0.0,4.6,5.533,6.507,8.392,3.667,22.05.24 - 18:06
5,27,0.0,0.0,0.085,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.286,0.0,3.833,3.956,5.107,7.378,3.833,22.05.24 - 18:06
6,33,0.0,0.022,0.172,0.351,0.0,0.0,0.0,0.004,0.003,0.0,0.0,0.022,0.17,0.35,0.0,3.5,4.433,6.611,8.375,3.5,22.05.24 - 18:06
7,43,0.0,0.089,0.189,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.189,0.364,0.0,3.733,4.839,6.059,8.042,3.333,22.05.24 - 18:06
8,50,0.044,0.144,0.248,0.408,0.0,0.044,0.061,0.041,0.031,0.0,0.0,0.083,0.207,0.378,0.0,5.467,7.039,8.289,9.678,4.333,22.05.24 - 18:06
9,24,0.0,0.0,0.063,0.269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.269,0.0,4.033,4.833,5.944,8.0,3.667,22.05.24 - 18:06
