instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,80,0.033,0.1,0.178,0.323,0.0,0.033,0.1,0.129,0.113,0.0,0.0,0.0,0.049,0.21,0.0,3.667,3.667,4.456,6.445,3.667,29.04.24 - 05:22
1,-1,0.167,0.167,0.2,0.34,0.167,0.167,0.167,0.18,0.152,0.167,0.0,0.0,0.02,0.188,0.0,3.5,3.5,4.462,6.413,3.5,29.04.24 - 05:23
2,45,0.0,0.0,0.053,0.225,0.0,0.0,0.0,0.018,0.025,0.0,0.0,0.0,0.036,0.2,0.0,3.833,3.833,4.404,6.475,3.833,29.04.24 - 05:23
3,60,0.0,0.027,0.105,0.267,0.0,0.0,0.027,0.071,0.062,0.0,0.0,0.0,0.036,0.212,0.0,3.5,3.663,4.316,6.35,3.5,29.04.24 - 05:23
4,36,0.0,0.0,0.024,0.208,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.024,0.198,0.0,3.667,3.667,4.147,6.23,3.667,29.04.24 - 05:23
5,51,0.0,0.003,0.058,0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.058,0.222,0.0,3.667,3.9,4.607,6.52,3.667,29.04.24 - 05:23
6,34,0.0,0.0,0.024,0.209,0.0,0.0,0.0,0.004,0.012,0.0,0.0,0.0,0.02,0.202,0.0,3.333,3.333,3.947,6.227,3.333,29.04.24 - 05:23
7,43,0.0,0.0,0.04,0.219,0.0,0.0,0.0,0.011,0.017,0.0,0.0,0.0,0.029,0.207,0.0,3.833,3.833,4.556,6.76,3.833,29.04.24 - 05:23
8,38,0.0,0.0,0.031,0.217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031,0.217,0.0,3.833,3.833,4.367,6.485,3.833,29.04.24 - 05:23
9,20,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.0,4.333,4.333,4.358,6.348,4.333,29.04.24 - 05:23
