instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,49,0.044,0.106,0.226,0.403,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.106,0.226,0.403,0.0,5.011,5.722,7.126,8.944,3.667,22.05.24 - 16:14
1,41,0.0,0.089,0.193,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.193,0.378,0.0,3.833,4.872,6.085,8.181,3.833,22.05.24 - 16:14
2,-1,0.167,0.194,0.296,0.456,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.194,0.296,0.456,0.167,7.922,7.95,8.919,10.256,7.833,22.05.24 - 16:14
3,44,0.0,0.122,0.244,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.244,0.417,0.0,5.767,7.4,8.83,10.172,5.5,22.05.24 - 16:14
4,50,0.089,0.167,0.267,0.433,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.167,0.267,0.433,0.0,6.667,6.917,7.944,9.575,5.667,22.05.24 - 16:14
5,36,0.0,0.061,0.174,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,0.174,0.364,0.0,3.833,4.9,6.167,8.258,3.833,22.05.24 - 16:14
6,50,0.078,0.25,0.356,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.25,0.356,0.5,0.0,5.767,7.617,9.211,10.458,5.5,22.05.24 - 16:14
7,59,0.167,0.25,0.333,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.25,0.333,0.483,0.0,5.7,6.433,7.689,9.367,5.333,22.05.24 - 16:14
8,-1,0.233,0.322,0.396,0.531,0.167,0.011,0.006,0.004,0.003,0.167,0.222,0.317,0.393,0.528,0.0,8.489,9.289,10.063,11.097,8.5,22.05.24 - 16:14
9,34,0.0,0.022,0.148,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.148,0.344,0.0,5.5,6.233,7.304,9.111,5.5,22.05.24 - 16:14
