instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.174,0.238,0.39,0.167,0.167,0.139,0.093,0.069,0.167,0.0,0.044,0.152,0.325,0.0,5.0,6.011,7.041,8.681,5.0,22.05.24 - 19:56
1,-1,0.233,0.221,0.246,0.395,0.167,0.167,0.167,0.133,0.1,0.167,0.067,0.061,0.13,0.308,0.0,5.4,5.35,6.174,8.069,4.667,22.05.24 - 19:56
2,-1,0.192,0.22,0.258,0.405,0.167,0.178,0.161,0.107,0.081,0.167,0.033,0.111,0.185,0.35,0.0,4.633,5.367,6.411,8.131,3.833,22.05.24 - 19:56
3,-1,0.178,0.172,0.248,0.397,0.167,0.133,0.072,0.07,0.053,0.167,0.044,0.1,0.189,0.353,0.0,6.178,6.094,7.933,9.233,6.167,22.05.24 - 19:56
4,-1,0.333,0.278,0.274,0.417,0.333,0.333,0.278,0.207,0.156,0.333,0.0,0.0,0.067,0.261,0.0,4.0,4.0,4.9,7.114,4.0,22.05.24 - 19:56
5,-1,0.167,0.156,0.178,0.344,0.167,0.167,0.156,0.104,0.078,0.167,0.0,0.0,0.074,0.267,0.0,5.167,5.294,6.367,8.253,5.167,22.05.24 - 19:56
6,-1,0.167,0.167,0.268,0.412,0.167,0.167,0.122,0.085,0.064,0.167,0.0,0.044,0.185,0.35,0.0,3.0,4.2,5.933,7.733,3.0,22.05.24 - 19:56
7,-1,0.333,0.321,0.312,0.445,0.333,0.333,0.317,0.233,0.175,0.333,0.0,0.011,0.096,0.283,0.0,5.733,6.067,6.711,8.433,4.0,22.05.24 - 19:56
8,-1,0.217,0.213,0.264,0.409,0.167,0.167,0.156,0.104,0.078,0.167,0.122,0.122,0.204,0.364,0.0,6.5,7.167,8.085,9.347,5.833,22.05.24 - 19:56
9,-1,0.167,0.111,0.13,0.308,0.167,0.167,0.111,0.074,0.056,0.167,0.0,0.0,0.056,0.253,0.0,4.0,4.333,5.556,7.644,4.0,22.05.24 - 19:56
