instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.161,0.148,0.258,0.167,0.167,0.161,0.144,0.108,0.167,0.0,0.0,0.004,0.15,0.0,4.833,4.889,5.178,6.753,4.833,22.05.24 - 18:55
1,-1,0.167,0.167,0.167,0.267,0.167,0.156,0.161,0.163,0.136,0.167,0.011,0.006,0.004,0.139,0.0,4.767,4.633,4.589,6.089,4.5,22.05.24 - 18:55
2,-1,0.167,0.167,0.173,0.276,0.167,0.156,0.161,0.163,0.128,0.167,0.011,0.006,0.019,0.158,0.0,3.967,3.967,4.278,5.894,3.833,22.05.24 - 18:55
3,17,0.0,0.0,0.007,0.163,0.0,0.0,0.0,0.007,0.028,0.0,0.0,0.0,0.0,0.139,0.0,4.333,4.333,4.733,6.528,4.333,22.05.24 - 18:55
4,-1,0.167,0.167,0.167,0.261,0.167,0.156,0.161,0.163,0.136,0.167,0.011,0.006,0.004,0.125,0.0,3.889,3.944,3.963,5.467,3.667,22.05.24 - 18:55
5,44,0.0,0.078,0.107,0.214,0.0,0.0,0.078,0.107,0.086,0.0,0.0,0.0,0.0,0.128,0.0,5.044,5.261,5.341,6.753,5.0,22.05.24 - 18:55
6,-1,0.167,0.167,0.167,0.283,0.167,0.167,0.167,0.159,0.125,0.167,0.0,0.0,0.007,0.161,0.0,3.333,3.333,3.6,5.533,3.333,22.05.24 - 18:55
7,-1,0.322,0.322,0.326,0.39,0.333,0.311,0.317,0.322,0.261,0.333,0.011,0.006,0.004,0.133,0.0,4.267,4.267,4.489,6.1,4.0,22.05.24 - 18:55
8,-1,0.327,0.33,0.321,0.401,0.333,0.322,0.328,0.293,0.225,0.333,0.011,0.006,0.037,0.186,0.0,4.711,4.567,5.163,6.781,4.0,22.05.24 - 18:55
9,-1,0.156,0.156,0.159,0.244,0.167,0.156,0.156,0.159,0.125,0.167,0.0,0.0,0.0,0.119,0.0,4.267,4.2,4.133,5.744,4.0,22.05.24 - 18:55
