instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.182,0.242,0.238,0.304,0.167,0.067,0.117,0.122,0.097,0.167,0.122,0.144,0.133,0.219,0.0,7.244,7.283,7.344,8.142,8.167,22.05.24 - 19:14
1,-1,0.256,0.298,0.294,0.342,0.5,0.122,0.178,0.17,0.142,0.167,0.133,0.133,0.141,0.219,0.333,7.278,7.622,7.481,7.967,10.0,22.05.24 - 19:14
2,-1,0.236,0.226,0.234,0.317,0.402,0.089,0.083,0.119,0.108,0.167,0.167,0.156,0.126,0.225,0.333,8.244,7.85,7.748,8.656,8.333,22.05.24 - 19:14
3,58,0.198,0.205,0.232,0.322,0.0,0.089,0.1,0.107,0.108,0.0,0.122,0.111,0.133,0.225,0.0,7.433,7.3,7.404,8.289,8.833,22.05.24 - 19:14
4,58,0.154,0.226,0.246,0.324,0.0,0.056,0.111,0.13,0.131,0.0,0.111,0.128,0.13,0.208,0.0,7.033,7.333,7.444,8.181,5.0,22.05.24 - 19:14
5,-1,0.238,0.249,0.25,0.307,0.5,0.089,0.094,0.111,0.1,0.167,0.156,0.161,0.152,0.217,0.333,7.322,7.417,7.319,7.975,11.0,22.05.24 - 19:14
6,-1,0.228,0.252,0.27,0.362,0.236,0.133,0.144,0.156,0.15,0.167,0.133,0.133,0.141,0.242,0.167,7.311,7.406,7.681,8.508,6.333,22.05.24 - 19:14
7,59,0.171,0.262,0.265,0.338,0.0,0.056,0.15,0.148,0.139,0.0,0.122,0.128,0.13,0.214,0.0,6.789,7.044,7.011,7.931,4.333,22.05.24 - 19:14
8,-1,0.376,0.334,0.348,0.417,0.333,0.189,0.183,0.204,0.175,0.167,0.2,0.167,0.17,0.267,0.167,8.3,8.244,8.144,8.939,7.833,22.05.24 - 19:14
9,-1,0.243,0.254,0.248,0.303,0.167,0.1,0.117,0.119,0.106,0.0,0.156,0.15,0.141,0.206,0.167,7.256,7.233,7.27,8.061,6.667,22.05.24 - 19:14
