instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.239,0.344,0.492,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.239,0.344,0.492,0.167,7.256,7.828,8.67,10.103,5.667,22.05.24 - 11:59
1,51,0.067,0.189,0.274,0.439,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.189,0.274,0.439,0.0,4.633,6.028,7.107,8.947,3.833,22.05.24 - 11:59
2,-1,0.356,0.378,0.404,0.536,0.333,0.0,0.0,0.0,0.0,0.0,0.356,0.378,0.404,0.536,0.333,8.433,8.6,9.189,10.458,7.833,22.05.24 - 11:59
3,53,0.167,0.294,0.381,0.519,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.294,0.381,0.519,0.0,7.233,9.367,10.026,11.069,5.5,22.05.24 - 11:59
4,-1,0.322,0.328,0.4,0.533,0.167,0.0,0.0,0.0,0.0,0.0,0.322,0.328,0.4,0.533,0.167,7.167,7.611,8.544,10.025,7.167,22.05.24 - 11:59
5,44,0.0,0.15,0.248,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.248,0.419,0.0,4.567,6.05,7.204,9.036,3.833,22.05.24 - 11:59
6,-1,0.333,0.433,0.489,0.6,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.433,0.489,0.6,0.333,9.533,10.278,10.519,11.439,7.0,22.05.24 - 11:59
7,49,0.044,0.183,0.304,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.183,0.304,0.461,0.0,6.933,7.75,8.911,10.283,5.333,22.05.24 - 11:59
8,-1,0.33,0.404,0.432,0.557,0.333,0.044,0.022,0.015,0.011,0.0,0.311,0.394,0.426,0.553,0.333,10.333,10.467,10.548,11.461,7.667,22.05.24 - 11:59
9,48,0.033,0.15,0.248,0.419,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.15,0.248,0.419,0.0,7.1,7.633,8.574,10.064,5.5,22.05.24 - 11:59
