instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,32,0.0,0.011,0.093,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.093,0.281,0.0,3.667,4.094,5.374,7.403,3.667,22.05.24 - 20:46
1,28,0.0,0.0,0.078,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.264,0.0,3.833,3.833,4.737,6.892,3.833,22.05.24 - 20:46
2,44,0.0,0.087,0.173,0.341,0.0,0.0,0.022,0.015,0.011,0.0,0.0,0.078,0.167,0.336,0.0,4.633,5.706,6.848,8.517,3.833,22.05.24 - 20:46
3,31,0.0,0.006,0.104,0.289,0.0,0.0,0.006,0.022,0.017,0.0,0.0,0.0,0.081,0.272,0.0,3.5,4.444,6.3,8.094,3.5,22.05.24 - 20:46
4,34,0.0,0.022,0.107,0.289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.107,0.289,0.0,4.2,5.133,6.063,7.972,3.667,22.05.24 - 20:46
5,24,0.0,0.0,0.063,0.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.253,0.0,3.833,3.833,4.804,7.006,3.833,22.05.24 - 20:46
6,36,0.0,0.039,0.182,0.348,0.0,0.0,0.006,0.015,0.011,0.0,0.0,0.033,0.174,0.342,0.0,3.5,4.567,6.57,8.278,3.5,22.05.24 - 20:46
7,40,0.0,0.056,0.17,0.339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.17,0.339,0.0,3.333,4.45,5.8,7.719,3.333,22.05.24 - 20:46
8,-1,0.2,0.291,0.342,0.471,0.167,0.2,0.239,0.159,0.119,0.167,0.0,0.056,0.185,0.353,0.0,5.389,6.639,7.981,9.389,4.5,22.05.24 - 20:46
9,23,0.0,0.0,0.048,0.242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.242,0.0,3.667,4.522,5.648,7.622,3.667,22.05.24 - 20:46
