instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,59,0.133,0.139,0.157,0.291,0.0,0.067,0.078,0.07,0.056,0.0,0.067,0.061,0.089,0.239,0.0,4.7,4.894,5.633,7.283,3.667,22.05.24 - 10:04
1,58,0.133,0.133,0.139,0.271,0.0,0.067,0.067,0.063,0.047,0.0,0.067,0.067,0.078,0.225,0.0,4.8,4.8,4.948,6.661,3.833,22.05.24 - 10:04
2,-1,0.2,0.189,0.22,0.343,0.167,0.156,0.144,0.141,0.106,0.167,0.044,0.044,0.093,0.247,0.0,6.056,5.911,6.526,8.042,5.833,22.05.24 - 10:04
3,58,0.211,0.278,0.335,0.436,0.0,0.1,0.122,0.144,0.111,0.0,0.111,0.156,0.193,0.328,0.0,7.333,7.256,7.726,8.919,5.0,22.05.24 - 10:04
4,58,0.133,0.178,0.234,0.345,0.0,0.078,0.106,0.133,0.108,0.0,0.056,0.072,0.111,0.25,0.0,4.7,5.339,6.233,7.683,3.5,22.05.24 - 10:04
5,59,0.293,0.277,0.233,0.341,0.0,0.2,0.194,0.156,0.117,0.0,0.1,0.089,0.081,0.228,0.0,6.178,6.061,5.904,7.436,4.167,22.05.24 - 10:04
6,-1,0.367,0.322,0.333,0.428,0.167,0.211,0.211,0.204,0.161,0.167,0.156,0.111,0.133,0.275,0.0,7.244,7.1,7.619,8.797,5.667,22.05.24 - 10:04
7,58,0.133,0.133,0.202,0.32,0.0,0.067,0.067,0.119,0.094,0.0,0.067,0.067,0.085,0.231,0.0,4.433,4.567,5.7,7.297,3.333,22.05.24 - 10:04
8,-1,0.4,0.417,0.434,0.5,0.333,0.333,0.322,0.293,0.219,0.333,0.067,0.094,0.152,0.289,0.0,6.2,6.717,7.393,8.675,4.5,22.05.24 - 10:04
9,58,0.133,0.133,0.163,0.281,0.0,0.067,0.067,0.085,0.072,0.0,0.067,0.067,0.078,0.208,0.0,4.7,4.733,5.856,7.414,3.5,22.05.24 - 10:04
