instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,44,0.0,0.0,0.069,0.268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.268,0.0,3.167,3.327,4.313,6.748,3.167,29.04.24 - 06:00
1,46,0.0,0.0,0.1,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.297,0.0,4.667,4.96,6.458,8.293,4.667,29.04.24 - 06:00
2,70,0.0,0.09,0.176,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.176,0.355,0.0,4.147,5.907,7.318,8.972,3.667,29.04.24 - 06:00
3,58,0.0,0.027,0.147,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.147,0.332,0.0,3.5,3.86,5.956,7.91,3.5,29.04.24 - 06:00
4,59,0.0,0.037,0.175,0.356,0.0,0.0,0.017,0.024,0.018,0.0,0.0,0.03,0.164,0.348,0.0,3.167,3.687,5.762,7.883,3.167,29.04.24 - 06:00
5,57,0.0,0.023,0.122,0.313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.122,0.313,0.0,4.167,4.447,6.227,8.138,4.167,29.04.24 - 06:00
6,61,0.0,0.037,0.197,0.369,0.0,0.0,0.013,0.018,0.013,0.0,0.0,0.023,0.184,0.36,0.0,3.167,3.857,6.264,8.183,3.167,29.04.24 - 06:01
7,61,0.0,0.037,0.144,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.144,0.33,0.0,3.633,4.4,5.827,7.862,3.5,29.04.24 - 06:01
8,62,0.0,0.04,0.149,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.149,0.332,0.0,4.167,4.963,6.384,8.313,4.167,29.04.24 - 06:01
9,86,0.073,0.12,0.22,0.388,0.0,0.0,0.003,0.002,0.002,0.0,0.073,0.117,0.218,0.387,0.0,5.227,6.007,7.173,8.83,3.833,29.04.24 - 06:01
