instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,43,0.0,0.072,0.181,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.181,0.375,0.0,4.156,5.028,6.53,8.547,3.667,22.05.24 - 09:09
1,38,0.0,0.056,0.17,0.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.17,0.367,0.0,3.833,4.489,5.83,8.033,3.833,22.05.24 - 09:09
2,58,0.144,0.178,0.281,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.144,0.178,0.281,0.45,0.0,6.311,7.061,8.252,9.817,5.833,22.05.24 - 09:09
3,42,0.0,0.072,0.2,0.389,0.0,0.0,0.044,0.03,0.022,0.0,0.0,0.028,0.17,0.367,0.0,5.133,6.633,8.23,9.789,3.667,22.05.24 - 09:09
4,46,0.011,0.122,0.215,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.122,0.215,0.4,0.0,5.767,6.489,7.537,9.314,5.667,22.05.24 - 09:09
5,33,0.0,0.028,0.152,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028,0.152,0.353,0.0,3.833,4.517,5.956,8.139,3.833,22.05.24 - 09:09
6,40,0.0,0.127,0.277,0.447,0.0,0.0,0.011,0.007,0.006,0.0,0.0,0.122,0.274,0.444,0.0,4.567,6.033,8.048,9.653,3.5,22.05.24 - 09:09
7,52,0.078,0.178,0.274,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.178,0.274,0.444,0.0,5.2,6.0,7.044,8.933,3.333,22.05.24 - 09:09
8,-1,0.344,0.35,0.422,0.556,0.167,0.278,0.139,0.093,0.069,0.167,0.067,0.211,0.33,0.486,0.0,8.122,8.772,9.693,10.886,6.667,22.05.24 - 09:09
9,28,0.0,0.0,0.119,0.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119,0.328,0.0,5.256,5.911,6.911,8.856,3.667,22.05.24 - 09:09
