instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,22,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,3.167,3.167,3.167,5.042,3.167,29.04.24 - 12:46
1,38,0.0,0.0,0.036,0.188,0.0,0.0,0.0,0.029,0.047,0.0,0.0,0.0,0.009,0.148,0.0,3.833,3.833,4.047,5.92,3.833,29.04.24 - 12:46
2,47,0.0,0.0,0.076,0.205,0.0,0.0,0.0,0.049,0.068,0.0,0.0,0.0,0.027,0.137,0.0,3.833,3.833,4.153,5.793,3.833,29.04.24 - 12:46
3,23,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.115,0.0,3.167,3.167,3.38,5.208,3.167,29.04.24 - 12:46
4,36,0.0,0.0,0.045,0.191,0.0,0.0,0.0,0.044,0.068,0.0,0.0,0.0,0.002,0.128,0.0,4.167,4.167,4.362,6.008,4.167,29.04.24 - 12:46
5,30,0.0,0.0,0.02,0.171,0.0,0.0,0.0,0.011,0.01,0.0,0.0,0.0,0.009,0.162,0.0,4.333,4.333,4.582,6.457,4.333,29.04.24 - 12:46
6,19,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.118,0.0,3.667,3.667,3.667,5.308,3.667,29.04.24 - 12:46
7,97,0.147,0.157,0.22,0.322,0.0,0.147,0.157,0.182,0.165,0.0,0.0,0.0,0.038,0.162,0.0,3.833,3.833,4.573,6.083,3.833,29.04.24 - 12:46
8,25,0.0,0.0,0.0,0.132,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.128,0.0,3.667,3.667,3.838,5.375,3.667,29.04.24 - 12:46
9,38,0.0,0.0,0.029,0.161,0.0,0.0,0.0,0.029,0.04,0.0,0.0,0.0,0.0,0.123,0.0,3.667,3.667,4.28,6.075,3.667,29.04.24 - 12:47
