instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,20,0.0,0.0,0.019,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.181,0.0,3.667,3.667,4.148,6.108,3.667,22.05.24 - 16:27
1,39,0.0,0.05,0.108,0.237,0.0,0.0,0.05,0.089,0.075,0.0,0.0,0.0,0.026,0.172,0.0,4.0,4.0,4.385,6.108,4.0,22.05.24 - 16:27
2,-1,0.211,0.206,0.212,0.32,0.167,0.211,0.206,0.193,0.144,0.167,0.0,0.0,0.037,0.189,0.0,4.367,4.3,4.811,6.506,3.833,22.05.24 - 16:27
3,18,0.0,0.0,0.019,0.184,0.0,0.0,0.0,0.019,0.022,0.0,0.0,0.0,0.0,0.167,0.0,3.833,3.833,4.589,6.603,3.833,22.05.24 - 16:27
4,47,0.022,0.094,0.178,0.297,0.0,0.022,0.094,0.133,0.114,0.0,0.0,0.0,0.044,0.183,0.0,3.667,4.067,4.652,6.389,3.667,22.05.24 - 16:27
5,55,0.022,0.017,0.011,0.167,0.0,0.022,0.017,0.011,0.008,0.0,0.0,0.0,0.0,0.158,0.0,4.122,4.05,4.033,5.986,3.833,22.05.24 - 16:27
6,-1,0.311,0.244,0.226,0.348,0.333,0.311,0.244,0.2,0.158,0.333,0.0,0.0,0.026,0.194,0.0,3.333,3.506,4.096,6.161,3.333,22.05.24 - 16:27
7,33,0.0,0.017,0.094,0.232,0.0,0.0,0.017,0.078,0.067,0.0,0.0,0.0,0.019,0.172,0.0,3.333,3.333,4.252,6.144,3.333,22.05.24 - 16:27
8,-1,0.333,0.333,0.3,0.394,0.333,0.333,0.333,0.278,0.208,0.333,0.0,0.0,0.037,0.197,0.0,4.544,4.467,5.3,6.989,5.833,22.05.24 - 16:27
9,23,0.0,0.0,0.03,0.172,0.0,0.0,0.0,0.015,0.017,0.0,0.0,0.0,0.015,0.156,0.0,3.667,3.667,4.607,6.4,3.667,22.05.24 - 16:27
