instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,38,0.0,0.0,0.055,0.188,0.0,0.0,0.0,0.029,0.033,0.0,0.0,0.0,0.031,0.165,0.0,3.667,3.667,4.198,5.977,3.667,29.04.24 - 14:16
1,26,0.0,0.0,0.002,0.146,0.0,0.0,0.0,0.0,0.007,0.0,0.0,0.0,0.002,0.142,0.0,3.333,3.333,3.413,5.067,3.333,29.04.24 - 14:16
2,21,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,3.5,3.5,3.5,5.2,3.5,29.04.24 - 14:16
3,25,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145,0.0,3.833,3.833,3.887,5.758,3.833,29.04.24 - 14:16
4,30,0.0,0.0,0.02,0.169,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.02,0.167,0.0,3.667,3.667,3.933,5.747,3.667,29.04.24 - 14:16
5,-1,0.233,0.233,0.234,0.338,0.167,0.233,0.233,0.222,0.183,0.167,0.0,0.0,0.013,0.163,0.0,4.167,4.51,5.249,6.957,3.167,29.04.24 - 14:16
6,32,0.0,0.0,0.016,0.16,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.016,0.148,0.0,3.333,3.333,3.653,5.523,3.333,29.04.24 - 14:16
7,33,0.0,0.0,0.02,0.157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.157,0.0,3.167,3.167,3.54,5.342,3.167,29.04.24 - 14:16
8,33,0.0,0.0,0.018,0.159,0.0,0.0,0.0,0.018,0.028,0.0,0.0,0.0,0.0,0.135,0.0,4.0,4.0,4.0,5.657,4.0,29.04.24 - 14:16
9,31,0.0,0.0,0.013,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.14,0.0,3.5,3.5,3.864,5.752,3.5,29.04.24 - 14:16
