instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.178,0.172,0.226,0.355,0.333,0.089,0.089,0.104,0.078,0.167,0.089,0.083,0.137,0.289,0.167,5.611,6.267,7.422,8.717,7.0,22.05.24 - 18:48
1,-1,0.238,0.208,0.218,0.341,0.569,0.156,0.122,0.107,0.081,0.333,0.089,0.089,0.115,0.264,0.333,5.444,5.383,5.674,7.328,8.0,22.05.24 - 18:48
2,59,0.289,0.289,0.326,0.427,0.0,0.2,0.2,0.167,0.125,0.0,0.089,0.089,0.174,0.314,0.0,6.267,6.383,7.226,8.625,4.5,22.05.24 - 18:48
3,-1,0.244,0.255,0.328,0.436,0.333,0.122,0.1,0.141,0.108,0.167,0.122,0.161,0.2,0.339,0.167,5.078,5.767,6.974,8.419,5.833,22.05.24 - 18:48
4,-1,0.211,0.269,0.314,0.416,0.667,0.122,0.139,0.167,0.131,0.333,0.089,0.133,0.163,0.3,0.333,6.311,6.706,7.019,8.428,8.833,22.05.24 - 18:48
5,-1,0.3,0.291,0.299,0.402,0.333,0.189,0.172,0.178,0.133,0.167,0.111,0.122,0.126,0.272,0.167,6.811,6.522,6.756,8.194,6.833,22.05.24 - 18:48
6,-1,0.278,0.306,0.348,0.453,0.333,0.189,0.194,0.193,0.147,0.167,0.089,0.111,0.159,0.311,0.167,5.511,6.244,7.478,8.758,6.5,22.05.24 - 18:48
7,-1,0.344,0.349,0.376,0.461,0.5,0.278,0.25,0.256,0.194,0.333,0.067,0.106,0.133,0.278,0.167,5.478,6.622,7.319,8.575,6.333,22.05.24 - 18:48
8,-1,0.441,0.448,0.462,0.53,0.402,0.289,0.283,0.252,0.189,0.167,0.178,0.194,0.241,0.364,0.333,7.867,7.8,8.43,9.511,10.0,22.05.24 - 18:48
9,-1,0.289,0.261,0.259,0.367,0.5,0.2,0.156,0.159,0.125,0.333,0.089,0.106,0.1,0.242,0.167,6.333,6.706,7.363,8.636,8.667,22.05.24 - 18:48
