instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.311,0.261,0.244,0.375,0.333,0.311,0.261,0.181,0.136,0.333,0.0,0.0,0.063,0.239,0.0,4.667,4.667,5.956,7.658,4.667,22.05.24 - 11:33
1,-1,0.333,0.261,0.246,0.368,0.333,0.333,0.261,0.226,0.169,0.333,0.0,0.0,0.037,0.211,0.0,4.667,4.667,5.111,6.997,4.667,22.05.24 - 11:33
2,-1,0.167,0.174,0.209,0.34,0.167,0.167,0.167,0.141,0.106,0.167,0.0,0.017,0.093,0.253,0.0,3.833,4.233,5.078,6.942,3.833,22.05.24 - 11:33
3,-1,0.167,0.156,0.219,0.356,0.167,0.167,0.133,0.141,0.106,0.167,0.0,0.022,0.089,0.258,0.0,4.167,4.733,5.963,7.672,4.167,22.05.24 - 11:33
4,-1,0.333,0.333,0.293,0.403,0.333,0.333,0.333,0.285,0.214,0.333,0.0,0.0,0.007,0.189,0.0,4.0,4.0,4.226,6.311,4.0,22.05.24 - 11:33
5,-1,0.333,0.333,0.3,0.408,0.333,0.333,0.333,0.281,0.211,0.333,0.0,0.0,0.019,0.197,0.0,5.667,5.667,6.037,7.744,5.667,22.05.24 - 11:33
6,-1,0.178,0.172,0.197,0.348,0.333,0.178,0.172,0.137,0.103,0.333,0.0,0.0,0.067,0.25,0.0,3.0,3.0,4.511,6.533,3.0,22.05.24 - 11:33
7,-1,0.333,0.333,0.32,0.424,0.333,0.333,0.333,0.304,0.228,0.333,0.0,0.0,0.03,0.206,0.0,4.0,4.533,5.422,7.167,4.0,22.05.24 - 11:33
8,-1,0.333,0.333,0.313,0.418,0.333,0.333,0.333,0.252,0.189,0.333,0.0,0.0,0.074,0.239,0.0,3.833,4.1,5.656,7.358,3.833,22.05.24 - 11:33
9,-1,0.333,0.333,0.267,0.383,0.333,0.333,0.333,0.263,0.197,0.333,0.0,0.0,0.004,0.186,0.0,4.0,4.0,4.622,6.633,4.0,22.05.24 - 11:33
