instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.311,0.361,0.333,0.333,0.333,0.311,0.233,0.333,0.0,0.0,0.0,0.128,0.0,4.833,4.833,4.87,6.381,4.833,22.05.24 - 19:12
1,-1,0.333,0.333,0.333,0.385,0.333,0.333,0.333,0.333,0.272,0.333,0.0,0.0,0.0,0.122,0.0,5.0,5.0,5.0,6.281,5.0,22.05.24 - 19:12
2,-1,0.167,0.167,0.168,0.264,0.167,0.167,0.167,0.167,0.136,0.167,0.0,0.0,0.004,0.136,0.0,3.833,3.833,4.011,5.536,3.833,22.05.24 - 19:12
3,-1,0.167,0.167,0.119,0.223,0.167,0.167,0.167,0.119,0.108,0.167,0.0,0.0,0.0,0.119,0.0,4.667,4.667,4.704,6.267,4.667,22.05.24 - 19:12
4,-1,0.333,0.333,0.326,0.369,0.333,0.333,0.333,0.326,0.264,0.333,0.0,0.0,0.0,0.106,0.0,4.0,4.0,4.0,5.264,4.0,22.05.24 - 19:12
5,-1,0.333,0.333,0.333,0.383,0.333,0.333,0.333,0.333,0.272,0.333,0.0,0.0,0.0,0.111,0.0,5.833,5.833,5.819,6.953,5.833,22.05.24 - 19:12
6,-1,0.267,0.217,0.2,0.287,0.333,0.267,0.217,0.2,0.156,0.333,0.0,0.0,0.0,0.133,0.0,3.333,3.333,3.333,5.117,3.333,22.05.24 - 19:12
7,-1,0.333,0.333,0.333,0.394,0.333,0.333,0.333,0.333,0.289,0.333,0.0,0.0,0.0,0.106,0.0,4.667,4.667,4.667,5.889,4.667,22.05.24 - 19:12
8,-1,0.333,0.333,0.333,0.391,0.333,0.333,0.333,0.333,0.267,0.333,0.0,0.0,0.0,0.128,0.0,3.833,3.833,3.878,5.631,3.833,22.05.24 - 19:12
9,-1,0.333,0.333,0.333,0.378,0.333,0.333,0.333,0.333,0.272,0.333,0.0,0.0,0.0,0.106,0.0,4.167,4.167,4.167,5.581,4.167,22.05.24 - 19:12
