instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.167,0.175,0.279,0.167,0.167,0.167,0.167,0.132,0.167,0.0,0.0,0.02,0.16,0.0,4.0,4.0,4.24,5.843,4.0,29.04.24 - 13:50
1,-1,0.333,0.333,0.331,0.39,0.333,0.333,0.333,0.329,0.247,0.333,0.0,0.0,0.002,0.143,0.0,4.333,4.333,4.384,6.15,4.333,29.04.24 - 13:50
2,-1,0.333,0.333,0.331,0.377,0.333,0.333,0.333,0.331,0.263,0.333,0.0,0.0,0.0,0.113,0.0,4.833,4.833,4.818,6.192,4.833,29.04.24 - 13:50
3,-1,0.167,0.167,0.16,0.275,0.167,0.167,0.167,0.151,0.113,0.167,0.0,0.0,0.009,0.162,0.0,4.333,4.333,4.587,6.262,4.333,29.04.24 - 13:50
4,-1,0.167,0.167,0.169,0.26,0.167,0.167,0.167,0.169,0.127,0.167,0.0,0.0,0.0,0.133,0.0,4.167,4.167,4.327,5.967,4.167,29.04.24 - 13:50
5,-1,0.333,0.333,0.333,0.383,0.333,0.333,0.333,0.333,0.272,0.333,0.0,0.0,0.0,0.112,0.0,4.0,4.0,4.0,5.373,4.0,29.04.24 - 13:50
6,-1,0.167,0.167,0.167,0.275,0.167,0.167,0.167,0.164,0.123,0.167,0.0,0.0,0.002,0.152,0.0,3.667,3.667,3.88,5.727,3.667,29.04.24 - 13:50
7,-1,0.167,0.167,0.18,0.287,0.167,0.167,0.167,0.164,0.125,0.167,0.0,0.0,0.016,0.162,0.0,3.333,3.333,3.813,5.633,3.333,29.04.24 - 13:50
8,-1,0.333,0.333,0.321,0.395,0.333,0.333,0.333,0.311,0.247,0.333,0.0,0.0,0.024,0.163,0.0,4.167,4.167,4.484,6.15,4.167,29.04.24 - 13:50
9,-1,0.333,0.333,0.331,0.38,0.333,0.333,0.333,0.331,0.263,0.333,0.0,0.0,0.0,0.122,0.0,4.167,4.167,4.193,5.792,4.167,29.04.24 - 13:50
