instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,15,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.0,3.667,3.667,3.748,5.506,3.667,22.05.24 - 15:57
1,13,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.0,3.833,3.833,3.833,5.336,3.833,22.05.24 - 15:57
2,47,0.022,0.094,0.131,0.237,0.0,0.022,0.094,0.126,0.103,0.0,0.0,0.0,0.011,0.144,0.0,4.0,4.0,4.541,6.217,4.0,22.05.24 - 15:57
3,22,0.0,0.0,0.026,0.166,0.0,0.0,0.0,0.026,0.042,0.0,0.0,0.0,0.0,0.128,0.0,3.833,3.833,4.1,5.956,3.833,22.05.24 - 15:57
4,43,0.0,0.072,0.133,0.248,0.0,0.0,0.072,0.104,0.103,0.0,0.0,0.0,0.03,0.15,0.0,3.833,3.833,4.278,5.944,3.833,22.05.24 - 15:57
5,11,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,3.833,3.833,3.833,5.422,3.833,22.05.24 - 15:57
6,-1,0.167,0.167,0.226,0.326,0.167,0.167,0.167,0.196,0.169,0.167,0.0,0.0,0.03,0.161,0.0,3.667,3.667,4.363,6.219,3.667,22.05.24 - 15:57
7,21,0.0,0.0,0.022,0.165,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.022,0.153,0.0,3.333,3.333,3.733,5.544,3.333,22.05.24 - 15:57
8,-1,0.167,0.206,0.274,0.37,0.167,0.167,0.2,0.244,0.194,0.167,0.0,0.006,0.03,0.181,0.0,4.667,4.983,5.456,7.069,4.667,22.05.24 - 15:57
9,14,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.117,0.0,3.667,3.667,3.956,5.675,3.667,22.05.24 - 15:57
