instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.243,0.269,0.346,0.167,0.167,0.22,0.251,0.198,0.167,0.0,0.023,0.022,0.157,0.0,3.74,4.267,4.424,5.995,3.667,29.04.24 - 09:02
1,-1,0.333,0.333,0.341,0.395,0.333,0.333,0.333,0.327,0.263,0.333,0.0,0.0,0.018,0.145,0.0,3.5,3.5,4.22,5.895,3.5,29.04.24 - 09:02
2,-1,0.32,0.327,0.336,0.415,0.167,0.32,0.327,0.329,0.275,0.167,0.0,0.0,0.013,0.15,0.0,3.813,3.74,3.996,5.66,5.5,29.04.24 - 09:02
3,-1,0.167,0.167,0.167,0.265,0.167,0.167,0.167,0.167,0.135,0.167,0.0,0.0,0.0,0.135,0.0,3.833,3.833,4.098,5.928,3.833,29.04.24 - 09:02
4,89,0.093,0.13,0.142,0.26,0.0,0.093,0.13,0.142,0.135,0.0,0.0,0.0,0.0,0.13,0.0,3.333,3.333,3.627,5.482,3.333,29.04.24 - 09:02
5,24,0.0,0.0,0.0,0.145,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.132,0.0,3.833,3.833,3.949,5.707,3.833,29.04.24 - 09:02
6,55,0.0,0.018,0.084,0.215,0.0,0.0,0.017,0.078,0.08,0.0,0.0,0.003,0.009,0.137,0.0,3.5,3.717,4.091,5.875,3.5,29.04.24 - 09:02
7,-1,0.333,0.333,0.333,0.4,0.333,0.333,0.333,0.32,0.263,0.333,0.0,0.0,0.013,0.137,0.0,4.333,4.553,4.733,6.26,3.667,29.04.24 - 09:02
8,-1,0.18,0.193,0.24,0.352,0.167,0.18,0.18,0.187,0.177,0.167,0.0,0.013,0.053,0.175,0.0,4.007,4.167,4.711,6.327,3.833,29.04.24 - 09:02
9,28,0.0,0.0,0.011,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011,0.167,0.0,3.5,3.5,3.793,5.748,3.5,29.04.24 - 09:02
