instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.973,0.98,0.987,0.99,1.0,0.0,0.0,0.0,0.0,0.0,0.973,0.98,0.987,0.99,1.0,14.72,14.79,14.86,14.895,15.0,19.04.24 - 05:17
1,-1,0.773,0.867,0.911,0.933,0.667,0.0,0.0,0.0,0.0,0.0,0.773,0.867,0.911,0.933,0.667,14.513,14.757,14.838,14.878,15.0,19.04.24 - 05:17
2,-1,0.747,0.853,0.902,0.927,0.667,0.0,0.0,0.0,0.0,0.0,0.747,0.853,0.902,0.927,0.667,12.48,13.557,14.038,14.278,11.667,19.04.24 - 05:17
3,-1,0.747,0.853,0.902,0.927,0.667,0.0,0.0,0.0,0.0,0.0,0.747,0.853,0.902,0.927,0.667,12.693,13.633,14.089,14.317,13.333,19.04.24 - 05:17
4,-1,0.787,0.88,0.92,0.94,0.667,0.0,0.0,0.0,0.0,0.0,0.787,0.88,0.92,0.94,0.667,12.74,13.74,14.16,14.37,11.5,19.04.24 - 05:17
5,-1,0.747,0.853,0.902,0.927,0.667,0.0,0.0,0.0,0.0,0.0,0.747,0.853,0.902,0.927,0.667,12.44,13.487,13.991,14.243,13.0,19.04.24 - 05:17
6,-1,0.747,0.853,0.902,0.927,0.667,0.0,0.0,0.0,0.0,0.0,0.747,0.853,0.902,0.927,0.667,13.407,14.103,14.402,14.552,13.167,19.04.24 - 05:17
7,-1,0.747,0.853,0.902,0.927,0.667,0.0,0.0,0.0,0.0,0.0,0.747,0.853,0.902,0.927,0.667,12.667,13.703,14.136,14.352,11.333,19.04.24 - 05:17
8,-1,0.787,0.88,0.92,0.94,0.667,0.0,0.0,0.0,0.0,0.0,0.787,0.88,0.92,0.94,0.667,13.253,14.023,14.349,14.512,13.0,19.04.24 - 05:17
9,-1,0.747,0.853,0.902,0.927,0.667,0.0,0.0,0.0,0.0,0.0,0.747,0.853,0.902,0.927,0.667,12.7,13.713,14.142,14.357,11.5,19.04.24 - 05:17
