instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.336,0.351,0.357,0.434,0.167,0.1,0.128,0.119,0.094,0.0,0.256,0.256,0.267,0.364,0.167,8.456,9.033,8.941,9.647,6.5,22.05.24 - 10:33
1,-1,0.448,0.414,0.366,0.432,0.333,0.211,0.167,0.141,0.111,0.333,0.289,0.283,0.256,0.347,0.0,8.856,8.839,8.33,9.078,10.5,22.05.24 - 10:33
2,-1,0.38,0.361,0.396,0.465,0.5,0.111,0.111,0.122,0.094,0.0,0.289,0.272,0.3,0.392,0.5,9.111,8.778,9.152,9.903,10.333,22.05.24 - 10:33
3,-1,0.331,0.374,0.412,0.48,0.167,0.111,0.128,0.141,0.117,0.0,0.233,0.272,0.304,0.394,0.167,8.033,8.272,8.552,9.481,6.833,22.05.24 - 10:33
4,-1,0.356,0.374,0.388,0.453,0.333,0.156,0.15,0.156,0.128,0.0,0.233,0.25,0.263,0.353,0.333,8.767,8.489,8.722,9.494,8.833,22.05.24 - 10:33
5,-1,0.371,0.347,0.328,0.395,0.333,0.111,0.128,0.115,0.092,0.167,0.267,0.239,0.226,0.317,0.167,8.122,8.517,8.252,9.136,6.5,22.05.24 - 10:33
6,-1,0.336,0.326,0.36,0.436,0.333,0.1,0.122,0.141,0.117,0.167,0.256,0.217,0.237,0.339,0.167,8.678,8.861,8.956,9.775,10.667,22.05.24 - 10:33
7,-1,0.49,0.41,0.422,0.48,0.402,0.2,0.183,0.185,0.15,0.167,0.322,0.256,0.274,0.361,0.333,9.356,8.856,8.996,9.672,8.667,22.05.24 - 10:34
8,-1,0.38,0.41,0.41,0.472,0.667,0.133,0.15,0.163,0.125,0.333,0.267,0.289,0.281,0.375,0.333,8.567,8.583,9.011,9.836,10.167,22.05.24 - 10:34
9,-1,0.414,0.383,0.386,0.44,0.569,0.133,0.133,0.13,0.111,0.167,0.3,0.272,0.278,0.35,0.5,8.678,8.339,8.5,9.306,9.333,22.05.24 - 10:34
