instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,33,0.0,0.017,0.096,0.297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017,0.096,0.297,0.0,3.667,4.156,5.363,7.536,3.667,22.05.24 - 20:50
1,31,0.0,0.006,0.096,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.096,0.294,0.0,3.833,3.9,5.126,7.342,3.833,22.05.24 - 20:50
2,46,0.011,0.083,0.159,0.339,0.0,0.011,0.078,0.052,0.039,0.0,0.0,0.006,0.107,0.3,0.0,4.167,5.894,7.089,8.883,4.167,22.05.24 - 20:50
3,34,0.0,0.022,0.115,0.311,0.0,0.0,0.022,0.033,0.025,0.0,0.0,0.0,0.081,0.286,0.0,3.667,4.956,6.7,8.525,3.667,22.05.24 - 20:50
4,37,0.0,0.072,0.156,0.342,0.0,0.0,0.033,0.048,0.036,0.0,0.0,0.039,0.119,0.314,0.0,4.444,5.111,6.367,8.325,3.833,22.05.24 - 20:50
5,26,0.0,0.0,0.078,0.281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.281,0.0,3.833,3.894,5.063,7.317,3.833,22.05.24 - 20:50
6,33,0.0,0.027,0.18,0.362,0.0,0.0,0.017,0.026,0.019,0.0,0.0,0.017,0.167,0.353,0.0,3.5,4.567,6.519,8.372,3.5,22.05.24 - 20:50
7,41,0.0,0.067,0.17,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.17,0.347,0.0,3.467,4.522,5.581,7.722,3.333,22.05.24 - 20:50
8,50,0.056,0.122,0.244,0.406,0.0,0.0,0.05,0.033,0.025,0.0,0.056,0.072,0.211,0.381,0.0,5.1,6.294,7.678,9.253,4.167,22.05.24 - 20:50
9,21,0.0,0.0,0.044,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.256,0.0,3.667,4.583,5.644,7.775,3.667,22.05.24 - 20:50
