instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,37,0.0,0.0,0.027,0.137,0.0,0.0,0.0,0.027,0.042,0.0,0.0,0.0,0.0,0.097,0.0,4.333,4.333,4.333,5.482,4.333,29.04.24 - 16:20
1,-1,0.333,0.333,0.329,0.382,0.333,0.333,0.333,0.329,0.272,0.333,0.0,0.0,0.0,0.11,0.0,3.5,3.5,3.736,5.392,3.5,29.04.24 - 16:20
2,-1,0.333,0.333,0.333,0.367,0.333,0.333,0.333,0.333,0.283,0.333,0.0,0.0,0.0,0.09,0.0,3.833,3.833,3.833,4.972,3.833,29.04.24 - 16:20
3,19,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,3.833,3.833,3.833,5.037,3.833,29.04.24 - 16:20
4,-1,0.333,0.333,0.32,0.351,0.333,0.333,0.333,0.32,0.257,0.333,0.0,0.0,0.0,0.097,0.0,3.833,3.833,3.833,5.072,3.833,29.04.24 - 16:20
5,-1,0.333,0.333,0.333,0.376,0.333,0.333,0.333,0.333,0.293,0.333,0.0,0.0,0.0,0.087,0.0,5.333,5.333,5.333,6.327,5.333,29.04.24 - 16:20
6,-1,0.167,0.203,0.247,0.318,0.167,0.167,0.203,0.247,0.22,0.167,0.0,0.0,0.0,0.105,0.0,3.5,3.5,3.5,4.958,3.5,29.04.24 - 16:20
7,48,0.0,0.0,0.067,0.186,0.0,0.0,0.0,0.067,0.093,0.0,0.0,0.0,0.0,0.102,0.0,3.833,3.833,3.833,5.185,3.833,29.04.24 - 16:20
8,-1,0.167,0.167,0.167,0.241,0.167,0.167,0.167,0.167,0.15,0.167,0.0,0.0,0.0,0.098,0.0,3.833,3.833,3.833,5.123,3.833,29.04.24 - 16:20
9,-1,0.333,0.333,0.333,0.379,0.333,0.333,0.333,0.333,0.278,0.333,0.0,0.0,0.0,0.102,0.0,4.333,4.333,4.333,5.55,4.333,29.04.24 - 16:21
