instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.367,0.356,0.316,0.405,0.333,0.267,0.267,0.219,0.167,0.167,0.1,0.089,0.1,0.242,0.167,7.167,6.828,6.933,8.208,7.667,22.05.24 - 14:18
1,-1,0.333,0.333,0.304,0.39,0.333,0.256,0.256,0.219,0.167,0.167,0.078,0.078,0.085,0.225,0.167,6.311,6.311,6.244,7.572,5.833,22.05.24 - 14:18
2,-1,0.333,0.333,0.354,0.444,0.667,0.222,0.222,0.226,0.172,0.333,0.111,0.111,0.141,0.283,0.333,6.167,6.15,6.926,8.322,8.167,22.05.24 - 14:18
3,-1,0.244,0.25,0.276,0.387,0.333,0.144,0.144,0.152,0.125,0.167,0.1,0.106,0.126,0.267,0.167,5.678,5.65,6.452,7.897,5.833,22.05.24 - 14:18
4,-1,0.333,0.328,0.351,0.432,0.667,0.222,0.217,0.23,0.189,0.333,0.111,0.111,0.126,0.253,0.333,5.9,6.311,6.926,8.208,8.833,22.05.24 - 14:18
5,-1,0.433,0.428,0.374,0.442,0.5,0.333,0.333,0.281,0.217,0.333,0.1,0.094,0.093,0.225,0.167,6.7,7.539,7.17,8.314,8.333,22.05.24 - 14:18
6,58,0.178,0.178,0.225,0.346,0.0,0.089,0.089,0.107,0.092,0.0,0.089,0.089,0.122,0.261,0.0,6.111,6.033,6.726,8.117,5.0,22.05.24 - 14:18
7,-1,0.256,0.339,0.374,0.45,0.5,0.156,0.183,0.23,0.189,0.333,0.1,0.156,0.144,0.264,0.167,6.133,6.856,7.026,8.258,7.0,22.05.24 - 14:18
8,-1,0.433,0.456,0.464,0.522,0.5,0.3,0.317,0.311,0.236,0.167,0.133,0.139,0.156,0.289,0.333,7.222,7.283,7.589,8.842,8.833,22.05.24 - 14:18
9,-1,0.411,0.417,0.393,0.447,0.5,0.222,0.261,0.259,0.208,0.333,0.189,0.156,0.133,0.239,0.167,6.822,7.539,7.374,8.519,7.167,22.05.24 - 14:18
