instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.133,0.133,0.133,0.246,0.333,0.089,0.089,0.081,0.064,0.167,0.044,0.044,0.052,0.183,0.167,4.767,4.944,5.107,6.667,6.0,22.05.24 - 17:20
1,-1,0.144,0.144,0.141,0.244,0.667,0.078,0.078,0.074,0.056,0.333,0.067,0.067,0.067,0.189,0.333,4.867,4.867,4.911,6.308,8.667,22.05.24 - 17:20
2,-1,0.189,0.194,0.212,0.309,0.167,0.144,0.15,0.148,0.117,0.167,0.044,0.044,0.07,0.2,0.0,5.689,5.628,6.044,7.489,5.833,22.05.24 - 17:20
3,-1,0.133,0.222,0.256,0.359,0.333,0.067,0.122,0.13,0.114,0.167,0.067,0.1,0.126,0.25,0.167,6.133,6.433,6.681,7.944,7.167,22.05.24 - 17:20
4,-1,0.133,0.128,0.181,0.286,0.667,0.089,0.089,0.107,0.103,0.333,0.044,0.039,0.078,0.192,0.333,5.144,5.189,5.763,7.183,8.667,22.05.24 - 17:20
5,-1,0.341,0.298,0.251,0.318,0.569,0.222,0.211,0.17,0.131,0.333,0.144,0.1,0.089,0.194,0.333,6.278,6.106,5.833,7.05,8.5,22.05.24 - 17:20
6,-1,0.222,0.228,0.241,0.34,0.333,0.189,0.189,0.185,0.158,0.333,0.033,0.039,0.056,0.186,0.0,5.311,5.917,6.296,7.672,8.833,22.05.24 - 17:20
7,-1,0.278,0.283,0.304,0.38,0.667,0.211,0.217,0.222,0.189,0.333,0.067,0.067,0.081,0.197,0.333,4.622,4.661,5.233,6.736,9.167,22.05.24 - 17:20
8,-1,0.433,0.406,0.4,0.47,0.667,0.333,0.333,0.33,0.256,0.333,0.1,0.072,0.07,0.219,0.333,6.611,6.606,6.793,8.114,8.0,22.05.24 - 17:20
9,-1,0.156,0.161,0.17,0.258,0.667,0.089,0.094,0.096,0.086,0.333,0.067,0.067,0.074,0.172,0.333,4.856,4.9,5.407,6.872,9.833,22.05.24 - 17:20
