instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,59,0.111,0.102,0.125,0.216,0.0,0.056,0.061,0.078,0.058,0.0,0.056,0.044,0.052,0.161,0.0,5.0,5.117,5.585,6.719,3.667,22.05.24 - 15:43
1,58,0.12,0.11,0.096,0.184,0.0,0.067,0.061,0.048,0.039,0.0,0.067,0.056,0.052,0.15,0.0,5.656,5.439,5.133,6.167,3.833,22.05.24 - 15:43
2,57,0.122,0.097,0.127,0.222,0.0,0.078,0.056,0.074,0.067,0.0,0.044,0.044,0.059,0.167,0.0,5.811,5.517,6.03,7.172,7.5,22.05.24 - 15:43
3,-1,0.122,0.122,0.183,0.276,0.167,0.067,0.067,0.093,0.094,0.0,0.056,0.056,0.093,0.186,0.167,5.133,5.267,5.967,7.175,5.0,22.05.24 - 15:43
4,59,0.089,0.072,0.104,0.216,0.0,0.056,0.039,0.056,0.072,0.0,0.033,0.033,0.048,0.147,0.0,4.889,4.633,4.926,6.256,3.333,22.05.24 - 15:43
5,56,0.105,0.086,0.099,0.177,0.0,0.044,0.033,0.052,0.042,0.0,0.067,0.056,0.052,0.139,0.0,5.333,4.956,5.4,6.453,3.833,22.05.24 - 15:43
6,59,0.078,0.075,0.136,0.239,0.0,0.056,0.05,0.085,0.081,0.0,0.022,0.028,0.056,0.167,0.0,5.278,5.306,5.878,7.069,3.333,22.05.24 - 15:44
7,59,0.089,0.089,0.089,0.196,0.0,0.056,0.056,0.056,0.061,0.0,0.033,0.033,0.033,0.136,0.0,5.267,5.072,5.381,6.597,4.167,22.05.24 - 15:44
8,58,0.089,0.083,0.178,0.29,0.0,0.056,0.044,0.111,0.106,0.0,0.033,0.039,0.078,0.197,0.0,6.256,5.95,6.526,7.683,4.667,22.05.24 - 15:44
9,57,0.093,0.091,0.09,0.177,0.0,0.033,0.033,0.037,0.036,0.0,0.067,0.061,0.056,0.144,0.0,5.078,4.9,4.974,6.292,3.5,22.05.24 - 15:44
