instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.38,0.48,0.582,0.687,0.333,0.0,0.0,0.0,0.0,0.0,0.38,0.48,0.582,0.687,0.333,10.153,11.093,11.7,12.525,8.167,29.04.24 - 04:59
1,-1,0.313,0.39,0.516,0.637,0.167,0.0,0.0,0.0,0.0,0.0,0.313,0.39,0.516,0.637,0.167,7.667,8.467,9.942,11.207,7.667,29.04.24 - 04:59
2,-1,0.48,0.573,0.651,0.738,0.333,0.0,0.0,0.0,0.0,0.0,0.48,0.573,0.651,0.738,0.333,11.193,11.43,11.987,12.74,7.833,29.04.24 - 04:59
3,-1,0.333,0.337,0.476,0.607,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.337,0.476,0.607,0.333,8.0,8.82,10.282,11.462,8.0,29.04.24 - 04:59
4,-1,0.5,0.5,0.591,0.693,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.591,0.693,0.5,9.967,10.733,11.507,12.38,9.833,29.04.24 - 05:00
5,-1,0.407,0.487,0.593,0.695,0.167,0.0,0.0,0.0,0.0,0.0,0.407,0.487,0.593,0.695,0.167,9.46,9.997,10.94,11.955,8.5,29.04.24 - 05:00
6,-1,0.52,0.593,0.662,0.747,0.5,0.0,0.0,0.0,0.0,0.0,0.52,0.593,0.662,0.747,0.5,9.867,10.6,11.36,12.27,9.667,29.04.24 - 05:00
7,-1,0.433,0.467,0.569,0.677,0.333,0.0,0.0,0.0,0.0,0.0,0.433,0.467,0.569,0.677,0.333,9.34,9.94,10.953,11.965,9.5,29.04.24 - 05:00
8,-1,0.347,0.423,0.54,0.655,0.333,0.0,0.0,0.0,0.0,0.0,0.347,0.423,0.54,0.655,0.333,9.733,10.783,11.518,12.388,7.667,29.04.24 - 05:00
9,-1,0.5,0.503,0.591,0.693,0.667,0.0,0.0,0.0,0.0,0.0,0.5,0.503,0.591,0.693,0.667,12.093,12.133,12.449,13.087,13.0,29.04.24 - 05:00
