instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,79,0.027,0.103,0.236,0.393,0.0,0.0,0.0,0.0,0.0,0.0,0.027,0.103,0.236,0.393,0.0,7.287,7.8,8.58,9.852,6.167,29.04.24 - 07:23
1,62,0.0,0.04,0.14,0.322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.14,0.322,0.0,3.833,4.98,6.489,8.457,3.833,29.04.24 - 07:23
2,57,0.0,0.04,0.147,0.327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.147,0.327,0.0,4.167,4.973,6.291,8.168,4.167,29.04.24 - 07:23
3,-1,0.287,0.31,0.353,0.482,0.167,0.0,0.0,0.0,0.0,0.0,0.287,0.31,0.353,0.482,0.167,7.5,7.5,7.976,9.365,7.5,29.04.24 - 07:23
4,-1,0.333,0.333,0.422,0.533,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.422,0.533,0.333,7.0,7.56,8.716,9.92,7.0,29.04.24 - 07:23
5,-1,0.333,0.333,0.382,0.503,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.382,0.503,0.333,7.833,8.633,9.5,10.575,7.833,29.04.24 - 07:23
6,-1,0.167,0.167,0.229,0.388,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.229,0.388,0.167,7.44,7.72,7.964,9.39,6.0,29.04.24 - 07:23
7,-1,0.287,0.27,0.298,0.44,0.167,0.0,0.0,0.0,0.0,0.0,0.287,0.27,0.298,0.44,0.167,8.333,8.36,9.022,10.15,8.333,29.04.24 - 07:23
8,87,0.08,0.147,0.218,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.147,0.218,0.38,0.0,5.107,6.01,6.627,8.42,3.667,29.04.24 - 07:23
9,-1,0.167,0.167,0.224,0.385,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.167,0.224,0.385,0.167,6.167,6.747,7.744,9.225,6.167,29.04.24 - 07:23
