instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.315,0.364,0.333,0.333,0.333,0.315,0.236,0.333,0.0,0.0,0.0,0.128,0.0,4.833,4.833,4.87,6.347,4.833,22.05.24 - 16:34
1,-1,0.333,0.333,0.333,0.386,0.333,0.333,0.333,0.333,0.275,0.333,0.0,0.0,0.0,0.119,0.0,5.0,5.0,5.0,6.25,5.0,22.05.24 - 16:34
2,-1,0.167,0.167,0.168,0.264,0.167,0.167,0.167,0.167,0.136,0.167,0.0,0.0,0.004,0.136,0.0,3.833,3.833,4.011,5.536,3.833,22.05.24 - 16:34
3,-1,0.167,0.167,0.115,0.222,0.167,0.167,0.167,0.115,0.108,0.167,0.0,0.0,0.0,0.117,0.0,4.333,4.333,4.37,5.961,4.333,22.05.24 - 16:34
4,-1,0.333,0.333,0.326,0.369,0.333,0.333,0.333,0.326,0.264,0.333,0.0,0.0,0.0,0.106,0.0,4.0,4.0,4.0,5.264,4.0,22.05.24 - 16:34
5,-1,0.333,0.333,0.333,0.383,0.333,0.333,0.333,0.333,0.272,0.333,0.0,0.0,0.0,0.111,0.0,5.667,5.667,5.648,6.806,5.667,22.05.24 - 16:34
6,-1,0.256,0.211,0.196,0.282,0.333,0.256,0.211,0.196,0.153,0.333,0.0,0.0,0.0,0.131,0.0,3.333,3.333,3.333,5.117,3.333,22.05.24 - 16:34
7,-1,0.333,0.333,0.333,0.394,0.333,0.333,0.333,0.333,0.289,0.333,0.0,0.0,0.0,0.106,0.0,4.333,4.333,4.511,5.958,4.333,22.05.24 - 16:34
8,-1,0.333,0.333,0.333,0.388,0.333,0.333,0.333,0.333,0.264,0.333,0.0,0.0,0.0,0.128,0.0,3.833,3.833,3.878,5.664,3.833,22.05.24 - 16:34
9,-1,0.333,0.333,0.319,0.356,0.333,0.333,0.333,0.319,0.25,0.333,0.0,0.0,0.0,0.106,0.0,4.0,4.0,4.0,5.433,4.0,22.05.24 - 16:34
