instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,46,0.011,0.078,0.096,0.242,0.0,0.011,0.078,0.07,0.053,0.0,0.0,0.0,0.026,0.189,0.0,3.822,4.556,5.2,6.903,3.667,22.05.24 - 09:40
1,-1,0.167,0.189,0.193,0.303,0.167,0.167,0.167,0.167,0.131,0.167,0.0,0.022,0.033,0.181,0.0,5.289,5.222,5.252,6.803,5.833,22.05.24 - 09:40
2,-1,0.189,0.183,0.199,0.31,0.167,0.189,0.183,0.17,0.128,0.167,0.0,0.0,0.048,0.197,0.0,4.1,4.117,4.744,6.464,3.833,22.05.24 - 09:40
3,-1,0.167,0.167,0.15,0.284,0.167,0.167,0.167,0.148,0.117,0.167,0.0,0.0,0.004,0.172,0.0,4.0,4.239,4.97,6.911,4.0,22.05.24 - 09:40
4,-1,0.389,0.4,0.352,0.419,0.333,0.244,0.289,0.278,0.214,0.167,0.144,0.111,0.074,0.206,0.167,5.744,5.383,4.922,6.486,5.667,22.05.24 - 09:40
5,38,0.0,0.089,0.152,0.269,0.0,0.0,0.089,0.152,0.114,0.0,0.0,0.0,0.0,0.156,0.0,4.0,4.4,4.852,6.633,4.0,22.05.24 - 09:40
6,-1,0.3,0.239,0.219,0.346,0.333,0.3,0.239,0.193,0.147,0.333,0.0,0.0,0.026,0.2,0.0,3.333,3.506,4.07,6.075,3.333,22.05.24 - 09:40
7,-1,0.267,0.339,0.333,0.407,0.167,0.233,0.283,0.293,0.225,0.167,0.033,0.056,0.044,0.189,0.0,5.133,5.239,5.626,7.069,3.333,22.05.24 - 09:40
8,-1,0.333,0.333,0.322,0.409,0.333,0.333,0.333,0.296,0.222,0.333,0.0,0.0,0.037,0.194,0.0,3.944,4.111,5.233,6.925,3.5,22.05.24 - 09:40
9,-1,0.167,0.211,0.219,0.311,0.167,0.067,0.161,0.185,0.139,0.0,0.1,0.05,0.033,0.172,0.167,7.256,6.444,5.807,7.25,5.667,22.05.24 - 09:40
