instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,47,0.022,0.094,0.204,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.094,0.204,0.397,0.0,4.644,5.406,6.822,8.817,3.667,22.05.24 - 20:31
1,41,0.0,0.089,0.193,0.389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.089,0.193,0.389,0.0,3.833,4.872,6.085,8.269,3.833,22.05.24 - 20:31
2,-1,0.167,0.2,0.307,0.475,0.167,0.0,0.0,0.0,0.0,0.0,0.167,0.2,0.307,0.475,0.167,7.333,7.656,8.759,10.258,5.833,22.05.24 - 20:31
3,43,0.0,0.106,0.226,0.414,0.0,0.0,0.006,0.004,0.003,0.0,0.0,0.1,0.222,0.411,0.0,5.9,7.289,8.704,10.211,5.5,22.05.24 - 20:31
4,49,0.056,0.167,0.256,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.167,0.256,0.436,0.0,6.367,6.794,7.919,9.644,5.667,22.05.24 - 20:31
5,37,0.0,0.067,0.178,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067,0.178,0.378,0.0,3.833,4.961,6.341,8.467,3.833,22.05.24 - 20:31
6,44,0.0,0.167,0.3,0.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.3,0.469,0.0,5.1,6.367,8.452,10.022,3.5,22.05.24 - 20:31
7,57,0.133,0.228,0.319,0.483,0.0,0.0,0.0,0.0,0.0,0.0,0.133,0.228,0.319,0.483,0.0,5.333,6.25,7.3,9.175,5.333,22.05.24 - 20:31
8,-1,0.211,0.267,0.374,0.525,0.167,0.0,0.0,0.0,0.0,0.0,0.211,0.267,0.374,0.525,0.167,8.067,8.728,9.633,10.908,8.0,22.05.24 - 20:31
9,31,0.0,0.006,0.137,0.347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.137,0.347,0.0,5.5,6.233,7.17,9.089,5.5,22.05.24 - 20:31
