instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,81,0.04,0.117,0.239,0.396,0.0,0.0,0.047,0.056,0.042,0.0,0.04,0.07,0.198,0.365,0.0,5.76,6.51,7.824,9.252,3.333,19.04.24 - 07:26
1,64,0.0,0.047,0.184,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047,0.184,0.355,0.0,3.887,4.777,6.267,8.117,3.167,19.04.24 - 07:26
2,-1,0.227,0.275,0.346,0.476,0.167,0.227,0.197,0.131,0.098,0.167,0.0,0.11,0.236,0.393,0.0,4.4,5.75,6.938,8.587,3.5,19.04.24 - 07:26
3,77,0.013,0.127,0.211,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.127,0.211,0.375,0.0,4.46,5.64,6.567,8.375,3.5,19.04.24 - 07:26
4,62,0.0,0.04,0.18,0.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.18,0.352,0.0,3.667,4.507,6.256,8.142,3.667,19.04.24 - 07:26
5,-1,0.167,0.223,0.273,0.422,0.167,0.167,0.223,0.193,0.145,0.167,0.0,0.0,0.08,0.277,0.0,4.167,4.847,6.789,8.475,4.167,19.04.24 - 07:26
6,99,0.06,0.107,0.184,0.355,0.0,0.06,0.057,0.038,0.028,0.0,0.0,0.05,0.147,0.327,0.0,5.393,5.45,6.498,8.323,5.333,19.04.24 - 07:26
7,-1,0.22,0.224,0.297,0.44,0.167,0.22,0.22,0.171,0.128,0.167,0.0,0.01,0.144,0.325,0.0,5.227,5.353,6.947,8.593,4.167,19.04.24 - 07:26
8,52,0.0,0.013,0.158,0.335,0.0,0.0,0.007,0.027,0.02,0.0,0.0,0.007,0.131,0.315,0.0,3.167,4.54,6.062,8.18,3.167,19.04.24 - 07:26
9,65,0.0,0.05,0.142,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.142,0.323,0.0,3.333,3.973,5.658,7.76,3.333,19.04.24 - 07:26
