instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.333,0.333,0.333,0.379,0.333,0.333,0.333,0.333,0.29,0.333,0.0,0.0,0.0,0.092,0.0,4.833,4.833,4.833,6.017,4.833,29.04.24 - 16:17
1,-1,0.333,0.333,0.333,0.391,0.333,0.333,0.333,0.333,0.292,0.333,0.0,0.0,0.0,0.105,0.0,3.5,3.5,3.5,4.887,3.5,29.04.24 - 16:17
2,-1,0.333,0.333,0.333,0.385,0.333,0.333,0.333,0.333,0.29,0.333,0.0,0.0,0.0,0.098,0.0,5.0,5.0,5.0,6.297,5.0,29.04.24 - 16:17
3,-1,0.333,0.333,0.333,0.383,0.333,0.333,0.333,0.333,0.297,0.333,0.0,0.0,0.0,0.087,0.0,5.667,5.667,5.667,6.575,5.667,29.04.24 - 16:17
4,-1,0.333,0.333,0.333,0.383,0.333,0.333,0.333,0.333,0.297,0.333,0.0,0.0,0.0,0.087,0.0,4.333,4.333,4.333,5.345,4.333,29.04.24 - 16:17
5,-1,0.333,0.333,0.338,0.386,0.333,0.333,0.333,0.333,0.278,0.333,0.0,0.0,0.011,0.12,0.0,5.333,5.333,5.456,6.803,5.333,29.04.24 - 16:17
6,-1,0.167,0.167,0.176,0.279,0.167,0.167,0.167,0.167,0.158,0.167,0.0,0.0,0.009,0.122,0.0,4.167,4.167,4.327,5.883,4.167,29.04.24 - 16:17
7,-1,0.333,0.333,0.333,0.378,0.333,0.333,0.333,0.333,0.275,0.333,0.0,0.0,0.0,0.108,0.0,4.0,4.0,4.0,5.373,4.0,29.04.24 - 16:17
8,-1,0.167,0.167,0.167,0.245,0.167,0.167,0.167,0.167,0.153,0.167,0.0,0.0,0.0,0.095,0.0,4.167,4.167,4.167,5.36,4.167,29.04.24 - 16:17
9,-1,0.333,0.333,0.333,0.38,0.333,0.333,0.333,0.333,0.275,0.333,0.0,0.0,0.0,0.105,0.0,4.167,4.167,4.167,5.482,4.167,29.04.24 - 16:17
