instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,27,0.0,0.0,0.063,0.244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.244,0.0,3.667,3.789,4.996,6.978,3.667,22.05.24 - 18:01
1,25,0.0,0.0,0.056,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056,0.231,0.0,3.833,3.833,4.481,6.533,3.833,22.05.24 - 18:01
2,-1,0.256,0.278,0.283,0.404,0.167,0.233,0.233,0.185,0.139,0.167,0.022,0.061,0.126,0.286,0.0,4.811,5.589,6.281,7.972,4.0,22.05.24 - 18:01
3,26,0.0,0.0,0.077,0.255,0.0,0.0,0.0,0.041,0.031,0.0,0.0,0.0,0.044,0.231,0.0,3.5,4.033,5.641,7.475,3.5,22.05.24 - 18:01
4,53,0.089,0.178,0.239,0.373,0.0,0.089,0.128,0.159,0.119,0.0,0.0,0.05,0.081,0.256,0.0,3.467,4.4,5.244,7.219,3.333,22.05.24 - 18:01
5,21,0.0,0.0,0.041,0.219,0.0,0.0,0.0,0.004,0.003,0.0,0.0,0.0,0.037,0.217,0.0,3.833,3.833,4.526,6.608,3.833,22.05.24 - 18:01
6,-1,0.367,0.289,0.3,0.425,0.167,0.256,0.233,0.193,0.144,0.167,0.111,0.056,0.119,0.289,0.0,6.2,6.056,7.193,8.611,3.667,22.05.24 - 18:01
7,21,0.0,0.0,0.05,0.232,0.0,0.0,0.0,0.015,0.011,0.0,0.0,0.0,0.037,0.222,0.0,3.5,3.9,5.219,7.169,3.5,22.05.24 - 18:01
8,-1,0.356,0.327,0.347,0.452,0.333,0.333,0.294,0.233,0.175,0.333,0.056,0.078,0.148,0.303,0.0,7.322,7.356,8.033,9.269,6.5,22.05.24 - 18:01
9,24,0.0,0.0,0.037,0.217,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.026,0.208,0.0,3.667,4.217,5.311,7.239,3.667,22.05.24 - 18:01
